Prefix               Next Hop             Interface
171.64.90.73/32      attached             Vlan90
171.64.90.74/32      attached             Vlan90
171.64.90.79/32      attached             Vlan90
171.64.90.81/32      attached             Vlan90
171.64.90.83/32      attached             Vlan90
171.64.90.102/32     attached             Vlan90
171.64.90.105/32     attached             Vlan90
171.64.90.110/32     attached             Vlan90
171.64.90.113/32     attached             Vlan90
171.64.90.115/32     attached             Vlan90
171.64.90.123/32     attached             Vlan90
171.64.90.127/32     attached             Vlan90
171.64.90.132/32     attached             Vlan90
171.64.90.133/32     attached             Vlan90
171.64.90.155/32     attached             Vlan90
171.64.90.158/32     attached             Vlan90
171.64.90.164/32     attached             Vlan90
171.64.90.167/32     attached             Vlan90
171.64.90.169/32     attached             Vlan90
171.64.90.173/32     attached             Vlan90
171.64.90.175/32     attached             Vlan90
171.64.90.180/32     attached             Vlan90
171.64.90.187/32     attached             Vlan90
171.64.90.190/32     attached             Vlan90
171.64.90.199/32     attached             Vlan90
171.64.90.203/32     attached             Vlan90
171.64.90.216/32     attached             Vlan90
171.64.90.217/32     attached             Vlan90
171.64.90.227/32     attached             Vlan90
171.64.90.230/32     attached             Vlan90
171.64.90.234/32     attached             Vlan90
171.64.90.240/32     attached             Vlan90
171.64.91.5/32       attached             Vlan90
171.64.91.6/32       attached             Vlan90
171.64.91.8/32       attached             Vlan90
171.64.91.11/32      attached             Vlan90
171.64.91.12/32      attached             Vlan90
171.64.91.19/32      attached             Vlan90
171.64.91.20/32      attached             Vlan90
171.64.91.36/32      attached             Vlan90
171.64.91.41/32      attached             Vlan90
171.64.91.43/32      attached             Vlan90
171.64.91.46/32      attached             Vlan90
171.64.91.51/32      attached             Vlan90
171.64.91.57/32      attached             Vlan90
171.64.91.62/32      attached             Vlan90
171.64.91.74/32      attached             Vlan90
171.64.91.76/32      attached             Vlan90
171.64.91.81/32      attached             Vlan90
171.64.91.86/32      attached             Vlan90
171.64.91.90/32      attached             Vlan90
171.64.91.91/32      attached             Vlan90
171.64.91.98/32      attached             Vlan90
171.64.91.109/32     attached             Vlan90
171.64.91.114/32     attached             Vlan90
171.64.91.117/32     attached             Vlan90
171.64.91.119/32     attached             Vlan90
171.64.91.124/32     attached             Vlan90
171.64.91.127/32     attached             Vlan90
171.64.91.132/32     attached             Vlan90
171.64.91.140/32     attached             Vlan90
171.64.91.143/32     attached             Vlan90
171.64.91.145/32     attached             Vlan90
171.64.91.149/32     attached             Vlan90
171.64.91.153/32     attached             Vlan90
171.64.91.161/32     attached             Vlan90
171.64.91.162/32     attached             Vlan90
171.64.91.165/32     attached             Vlan90
171.64.91.166/32     attached             Vlan90
171.64.91.180/32     attached             Vlan90
171.64.91.181/32     attached             Vlan90
171.64.91.182/32     attached             Vlan90
171.64.91.195/32     attached             Vlan90
171.64.91.198/32     attached             Vlan90
171.64.91.208/32     attached             Vlan90
171.64.91.211/32     attached             Vlan90
171.64.91.216/32     attached             Vlan90
171.64.91.221/32     attached             Vlan90
171.64.91.222/32     attached             Vlan90
171.64.91.234/32     attached             Vlan90
171.64.91.238/32     attached             Vlan90
171.64.91.241/32     attached             Vlan90
171.64.91.242/32     attached             Vlan90
171.64.91.243/32     attached             Vlan90
171.64.91.250/32     attached             Vlan90
171.64.91.255/32     receive              Vlan90
171.64.92.0/23       attached             Vlan92
171.64.92.0/32       receive              Vlan92
171.64.92.2/32       attached             Vlan92
171.64.92.3/32       receive              Vlan92
171.64.92.5/32       attached             Vlan92
171.64.92.7/32       attached             Vlan92
171.64.92.10/32      attached             Vlan92
171.64.92.12/32      attached             Vlan92
171.64.92.17/32      attached             Vlan92
171.64.92.18/32      attached             Vlan92
171.64.92.26/32      attached             Vlan92
171.64.92.28/32      attached             Vlan92
171.64.92.33/32      attached             Vlan92
171.64.92.39/32      attached             Vlan92
171.64.92.42/32      attached             Vlan92
171.64.92.51/32      attached             Vlan92
171.64.92.55/32      attached             Vlan92
171.64.92.59/32      attached             Vlan92
171.64.92.66/32      attached             Vlan92
171.64.92.68/32      attached             Vlan92
171.64.92.78/32      attached             Vlan92
171.64.92.81/32      attached             Vlan92
171.64.92.82/32      attached             Vlan92
171.64.92.88/32      attached             Vlan92
171.64.92.91/32      attached             Vlan92
171.64.92.93/32      attached             Vlan92
171.64.92.99/32      attached             Vlan92
171.64.92.106/32     attached             Vlan92
171.64.92.107/32     attached             Vlan92
171.64.92.112/32     attached             Vlan92
171.64.92.118/32     attached             Vlan92
171.64.92.119/32     attached             Vlan92
171.64.92.134/32     attached             Vlan92
171.64.92.137/32     attached             Vlan92
171.64.92.161/32     attached             Vlan92
171.64.92.209/32     attached             Vlan92
171.64.92.213/32     attached             Vlan92
171.64.92.215/32     attached             Vlan92
171.64.92.225/32     attached             Vlan92
171.64.92.230/32     attached             Vlan92
171.64.92.235/32     attached             Vlan92
171.64.92.243/32     attached             Vlan92
171.64.92.251/32     attached             Vlan92
171.64.93.2/32       attached             Vlan92
171.64.93.6/32       attached             Vlan92
171.64.93.7/32       attached             Vlan92
171.64.93.10/32      attached             Vlan92
171.64.93.13/32      attached             Vlan92
171.64.93.23/32      attached             Vlan92
171.64.93.32/32      attached             Vlan92
171.64.93.36/32      attached             Vlan92
171.64.93.45/32      attached             Vlan92
171.64.93.50/32      attached             Vlan92
171.64.93.51/32      attached             Vlan92
171.64.93.52/32      attached             Vlan92
171.64.93.60/32      attached             Vlan92
171.64.93.65/32      attached             Vlan92
171.64.93.67/32      attached             Vlan92
171.64.93.71/32      attached             Vlan92
171.64.93.82/32      attached             Vlan92
171.64.93.87/32      attached             Vlan92
171.64.93.91/32      attached             Vlan92
171.64.93.97/32      attached             Vlan92
171.64.93.102/32     attached             Vlan92
171.64.93.103/32     attached             Vlan92
171.64.93.105/32     attached             Vlan92
171.64.93.121/32     attached             Vlan92
171.64.93.131/32     attached             Vlan92
171.64.93.132/32     attached             Vlan92
171.64.93.147/32     attached             Vlan92
171.64.93.153/32     attached             Vlan92
171.64.93.155/32     attached             Vlan92
171.64.93.160/32     attached             Vlan92
171.64.93.181/32     attached             Vlan92
171.64.93.201/32     attached             Vlan92
171.64.93.205/32     attached             Vlan92
171.64.93.207/32     attached             Vlan92
171.64.93.216/32     attached             Vlan92
171.64.93.220/32     attached             Vlan92
171.64.93.227/32     attached             Vlan92
171.64.93.239/32     attached             Vlan92
171.64.93.240/32     attached             Vlan92
171.64.93.242/32     attached             Vlan92
171.64.93.255/32     receive              Vlan92
171.64.94.0/24       attached             Vlan94
171.64.94.0/32       receive              Vlan94
171.64.94.2/32       attached             Vlan94
171.64.94.3/32       receive              Vlan94
171.64.94.138/32     attached             Vlan94
171.64.94.150/32     attached             Vlan94
171.64.94.178/32     attached             Vlan94
171.64.94.255/32     receive              Vlan94
171.64.95.0/24       172.20.10.131        Vlan10
171.64.95.1/32       172.20.10.131        Vlan10
171.64.96.0/23       attached             Vlan96
171.64.96.0/32       receive              Vlan96
171.64.96.2/32       attached             Vlan96
171.64.96.3/32       receive              Vlan96
171.64.96.15/32      attached             Vlan96
171.64.96.24/32      attached             Vlan96
171.64.96.38/32      attached             Vlan96
171.64.96.78/32      attached             Vlan96
171.64.96.106/32     attached             Vlan96
171.64.96.151/32     attached             Vlan96
171.64.96.153/32     attached             Vlan96
171.64.96.157/32     attached             Vlan96
171.64.96.172/32     attached             Vlan96
171.64.96.189/32     attached             Vlan96
171.64.97.14/32      attached             Vlan96
171.64.97.21/32      attached             Vlan96
171.64.97.53/32      attached             Vlan96
171.64.97.89/32      attached             Vlan96
171.64.97.255/32     receive              Vlan96
171.64.98.0/24       172.20.10.131        Vlan10
171.64.98.1/32       172.20.10.131        Vlan10
171.64.99.0/24       attached             Vlan99
171.64.99.0/32       receive              Vlan99
171.64.99.2/32       attached             Vlan99
171.64.99.3/32       receive              Vlan99
171.64.99.21/32      attached             Vlan99
171.64.99.32/32      attached             Vlan99
171.64.99.33/32      attached             Vlan99
171.64.99.40/32      attached             Vlan99
171.64.99.41/32      attached             Vlan99
171.64.99.46/32      attached             Vlan99
171.64.99.59/32      attached             Vlan99
171.64.99.137/32     attached             Vlan99
171.64.99.247/32     attached             Vlan99
171.64.99.255/32     receive              Vlan99
171.64.100.0/23      attached             Vlan100
171.64.100.0/32      receive              Vlan100
171.64.100.2/32      attached             Vlan100
171.64.100.3/32      receive              Vlan100
171.64.100.16/32     attached             Vlan100
171.64.100.17/32     attached             Vlan100
171.64.100.25/32     attached             Vlan100
171.64.100.31/32     attached             Vlan100
171.64.100.44/32     attached             Vlan100
171.64.100.70/32     attached             Vlan100
171.64.100.77/32     attached             Vlan100
171.64.100.80/32     attached             Vlan100
171.64.100.82/32     attached             Vlan100
171.64.100.83/32     attached             Vlan100
171.64.100.89/32     attached             Vlan100
171.64.100.95/32     attached             Vlan100
171.64.100.105/32    attached             Vlan100
171.64.100.112/32    attached             Vlan100
171.64.100.117/32    attached             Vlan100
171.64.100.118/32    attached             Vlan100
171.64.100.143/32    attached             Vlan100
171.64.100.145/32    attached             Vlan100
171.64.100.160/32    attached             Vlan100
171.64.100.161/32    attached             Vlan100
171.64.100.165/32    attached             Vlan100
171.64.100.173/32    attached             Vlan100
171.64.100.180/32    attached             Vlan100
171.64.100.185/32    attached             Vlan100
171.64.100.186/32    attached             Vlan100
171.64.100.194/32    attached             Vlan100
171.64.100.197/32    attached             Vlan100
171.64.100.206/32    attached             Vlan100
171.64.100.222/32    attached             Vlan100
171.64.100.228/32    attached             Vlan100
171.64.100.231/32    attached             Vlan100
171.64.101.15/32     attached             Vlan100
171.64.101.40/32     attached             Vlan100
171.64.101.80/32     attached             Vlan100
171.64.101.81/32     attached             Vlan100
171.64.101.93/32     attached             Vlan100
171.64.101.110/32    attached             Vlan100
171.64.101.112/32    attached             Vlan100
171.64.101.117/32    attached             Vlan100
171.64.101.128/32    attached             Vlan100
171.64.101.141/32    attached             Vlan100
171.64.101.163/32    attached             Vlan100
171.64.101.169/32    attached             Vlan100
171.64.101.178/32    attached             Vlan100
171.64.101.187/32    attached             Vlan100
171.64.101.207/32    attached             Vlan100
171.64.101.218/32    attached             Vlan100
171.64.101.219/32    attached             Vlan100
171.64.101.242/32    attached             Vlan100
171.64.101.255/32    receive              Vlan100
171.64.102.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.103.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.104.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.108.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.110.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.112.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.115.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.116.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.118.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.119.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.120.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.122.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.124.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.126.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.144.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.145.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.146.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.128/26    172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.192/26    172.20.4.161         TenGigabitEthernet2/1.2
171.64.148.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.152.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.154.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.156.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.157.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.157.128/25    172.20.4.161         TenGigabitEthernet2/1.2
171.64.158.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.159.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.160.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.64.164.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.166.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.167.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.168.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.64.176.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.64.180.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.181.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.181.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.64.182.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.183.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.184.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.64.192.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.194.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.196.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.197.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.198.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.200.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.202.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.204.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.205.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.206.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.207.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.207.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.64.208.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.64.216.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.217.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.218.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.219.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.219.128/25    172.20.4.161         TenGigabitEthernet2/1.2
171.64.220.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.226.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.228.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.229.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.230.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.232.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.234.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.238.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.240.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.244.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.245.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.246.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.248.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.64.250.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.250.224/27    172.20.4.1           TenGigabitEthernet2/1.2
171.64.251.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.253.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.254.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.255.128/26    attached             TenGigabitEthernet2/1.2
171.64.255.128/32    receive              TenGigabitEthernet2/1.2
171.64.255.129/32    attached             TenGigabitEthernet2/1.2
171.64.255.136/32    attached             TenGigabitEthernet2/1.2
171.64.255.137/32    attached             TenGigabitEthernet2/1.2
171.64.255.144/32    attached             TenGigabitEthernet2/1.2
171.64.255.145/32    receive              TenGigabitEthernet2/1.2
171.64.255.148/32    attached             TenGigabitEthernet2/1.2
171.64.255.149/32    attached             TenGigabitEthernet2/1.2
171.64.255.152/32    attached             TenGigabitEthernet2/1.2
171.64.255.153/32    attached             TenGigabitEthernet2/1.2
171.64.255.156/32    attached             TenGigabitEthernet2/1.2
171.64.255.157/32    attached             TenGigabitEthernet2/1.2
171.64.255.164/32    attached             TenGigabitEthernet2/1.2
171.64.255.165/32    attached             TenGigabitEthernet2/1.2
171.64.255.191/32    receive              TenGigabitEthernet2/1.2
171.64.255.255/32    attached             Null0
171.65.0.0/16        172.20.4.1           TenGigabitEthernet2/1.2
171.65.1.128/26      172.20.4.1           TenGigabitEthernet2/1.2
171.65.1.192/26      172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.0/27        172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.48/28       172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.128/27      172.20.4.1           TenGigabitEthernet2/1.2
171.65.3.64/26       172.20.4.1           TenGigabitEthernet2/1.2
171.65.3.128/25      172.20.4.1           TenGigabitEthernet2/1.2
171.65.4.0/22        172.20.4.1           TenGigabitEthernet2/1.2
171.65.8.0/22        172.20.4.1           TenGigabitEthernet2/1.2
171.65.12.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.16.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.20.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.24.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.28.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.32.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.34.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.36.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.0/26       172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.64/28      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.80/28      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.96/27      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.41.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.48.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.52.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.54.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.56.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.58.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.60.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.66.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.68.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.0/25       172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.128/27     172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.76.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.79.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.80.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.82.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.84.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.88.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.92.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.96.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.98.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.99.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.100.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.101.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.102.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.106.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.108.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.110.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.114.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.65.115.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.120.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.126.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.65.127.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.160.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.164.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.176.0/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.1.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.64/27       172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.96/27       172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.128/29      attached             Vlan201
171.66.4.128/32      receive              Vlan201
171.66.4.130/32      attached             Vlan201
171.66.4.131/32      receive              Vlan201
171.66.4.135/32      receive              Vlan201
171.66.4.160/29      172.20.4.161         TenGigabitEthernet2/1.2
171.66.4.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.224/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.7.0/24        172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.64/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.80/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.96/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.67.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.67.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.68.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.66.78.0/24       172.20.4.161         TenGigabitEthernet2/1.2
171.66.79.192/26     172.20.4.161         TenGigabitEthernet2/1.2
171.66.112.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.116.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.216/29    172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.224/27    172.20.4.161         TenGigabitEthernet2/1.2
171.66.120.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.66.128.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.136.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.66.144.0/21      172.20.4.161         TenGigabitEthernet2/1.2
171.66.224.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.228.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.232.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.66.236.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.237.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.238.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.240.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.242.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.246.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.248.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.249.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.250.64/26     172.20.4.161         TenGigabitEthernet2/1.2
171.66.250.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.250.192/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.251.0/26      172.20.10.131        Vlan10
171.66.251.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.251.192/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.252.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.66.254.192/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.255.64/27     172.20.4.1           TenGigabitEthernet2/1.2
171.66.255.96/27     172.20.4.1           TenGigabitEthernet2/1.2
171.66.255.128/26    attached             Vlan3
171.66.255.128/32    receive              Vlan3
171.66.255.129/32    attached             Vlan3
171.66.255.136/32    attached             Vlan3
171.66.255.145/32    receive              Vlan3
171.66.255.148/32    attached             Vlan3
171.66.255.164/32    attached             Vlan3
171.66.255.165/32    attached             Vlan3
171.66.255.191/32    receive              Vlan3
171.66.255.255/32    attached             Null0
171.67.0.240/28      172.20.6.1           Vlan3
171.67.3.0/24        172.20.4.1           TenGigabitEthernet2/1.2
171.67.4.0/27        172.20.4.1           TenGigabitEthernet2/1.2
171.67.4.32/27       172.20.4.1           TenGigabitEthernet2/1.2
171.67.4.64/28       172.20.4.1           TenGigabitEthernet2/1.2
171.67.4.80/28       172.20.4.1           TenGigabitEthernet2/1.2
171.67.4.128/27      172.20.4.1           TenGigabitEthernet2/1.2
171.67.4.160/27      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.32/27       172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.64/28       172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.80/28       172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.96/28       172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.112/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.128/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.144/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.160/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.176/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.192/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.216/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.5.224/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.6.128/26      172.20.4.1           TenGigabitEthernet2/1.2
171.67.6.192/26      172.20.4.1           TenGigabitEthernet2/1.2
171.67.7.96/27       172.20.4.1           TenGigabitEthernet2/1.2
171.67.7.160/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.7.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.67.7.232/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.7.240/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.8.0/24        172.20.4.1           TenGigabitEthernet2/1.2
171.67.9.192/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.9.208/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.9.224/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.0/27       172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.96/27      172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.128/27     172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.144/28     172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.160/27     172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.192/27     172.20.4.1           TenGigabitEthernet2/1.2
171.67.10.224/27     172.20.4.1           TenGigabitEthernet2/1.2
171.67.11.16/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.11.24/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.11.32/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.11.64/26      172.20.4.1           TenGigabitEthernet2/1.2
171.67.12.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.67.14.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.67.16.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.67.18.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.67.20.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.67.22.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.67.24.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.16/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.32/28      172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.64/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.72/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.80/29      172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.128/29     172.20.4.1           TenGigabitEthernet2/1.2
171.67.32.136/29     172.20.4.1           TenGigabitEthernet2/1.2
