Prefix               Next Hop             Interface
171.64.76.0/24       attached             Vlan76
171.64.76.0/32       receive              Vlan76
171.64.76.1/32       receive              
171.64.76.2/32       receive              Vlan76
171.64.76.3/32       attached             Vlan76
171.64.76.255/32     receive              Vlan76
171.64.77.0/24       attached             Vlan77
171.64.77.0/32       receive              Vlan77
171.64.77.1/32       receive              
171.64.77.2/32       receive              Vlan77
171.64.77.3/32       attached             Vlan77
171.64.77.255/32     receive              Vlan77
171.64.78.0/24       attached             Vlan78
171.64.78.0/32       receive              Vlan78
171.64.78.1/32       receive              
171.64.78.2/32       receive              Vlan78
171.64.78.3/32       attached             Vlan78
171.64.78.10/32      attached             Vlan78
171.64.78.12/32      attached             Vlan78
171.64.78.14/32      attached             Vlan78
171.64.78.16/32      attached             Vlan78
171.64.78.17/32      attached             Vlan78
171.64.78.20/32      attached             Vlan78
171.64.78.21/32      attached             Vlan78
171.64.78.27/32      attached             Vlan78
171.64.78.28/32      attached             Vlan78
171.64.78.29/32      attached             Vlan78
171.64.78.42/32      attached             Vlan78
171.64.78.46/32      attached             Vlan78
171.64.78.48/32      attached             Vlan78
171.64.78.49/32      attached             Vlan78
171.64.78.52/32      attached             Vlan78
171.64.78.54/32      attached             Vlan78
171.64.78.59/32      attached             Vlan78
171.64.78.62/32      attached             Vlan78
171.64.78.65/32      attached             Vlan78
171.64.78.77/32      attached             Vlan78
171.64.78.81/32      attached             Vlan78
171.64.78.85/32      attached             Vlan78
171.64.78.92/32      attached             Vlan78
171.64.78.120/32     attached             Vlan78
171.64.78.135/32     attached             Vlan78
171.64.78.139/32     attached             Vlan78
171.64.78.144/32     attached             Vlan78
171.64.78.146/32     attached             Vlan78
171.64.78.148/32     attached             Vlan78
171.64.78.216/32     attached             Vlan78
171.64.78.217/32     attached             Vlan78
171.64.78.222/32     attached             Vlan78
171.64.78.246/32     attached             Vlan78
171.64.78.248/32     attached             Vlan78
171.64.78.255/32     receive              Vlan78
171.64.79.0/24       attached             Null0
171.64.79.0/25       171.64.79.130        Vlan79
171.64.79.128/28     attached             Vlan79
171.64.79.128/32     receive              Vlan79
171.64.79.129/32     receive              
171.64.79.130/32     attached             Vlan79
171.64.79.131/32     attached             Vlan79
171.64.79.132/32     receive              Vlan79
171.64.79.143/32     receive              Vlan79
171.64.79.144/28     171.64.79.130        Vlan79
171.64.79.160/28     171.64.79.130        Vlan79
171.64.79.176/28     171.64.67.70         Vlan67
171.64.79.192/28     171.64.67.70         Vlan67
171.64.79.208/28     171.64.67.70         Vlan67
171.64.79.224/27     171.64.72.36         Vlan72
171.64.84.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.64.88.0/24       172.20.10.131        Vlan10
171.64.88.1/32       172.20.10.131        Vlan10
171.64.89.0/24       172.20.10.131        Vlan10
171.64.89.1/32       172.20.10.131        Vlan10
171.64.90.0/23       attached             Vlan90
171.64.90.0/32       receive              Vlan90
171.64.90.1/32       receive              
171.64.90.2/32       receive              Vlan90
171.64.90.3/32       attached             Vlan90
171.64.90.5/32       attached             Vlan90
171.64.90.7/32       attached             Vlan90
171.64.90.10/32      attached             Vlan90
171.64.90.18/32      attached             Vlan90
171.64.90.19/32      attached             Vlan90
171.64.90.20/32      attached             Vlan90
171.64.90.24/32      attached             Vlan90
171.64.90.26/32      attached             Vlan90
171.64.90.33/32      attached             Vlan90
171.64.90.38/32      attached             Vlan90
171.64.90.46/32      attached             Vlan90
171.64.90.48/32      attached             Vlan90
171.64.90.51/32      attached             Vlan90
171.64.90.53/32      attached             Vlan90
171.64.90.54/32      attached             Vlan90
171.64.90.59/32      attached             Vlan90
171.64.90.61/32      attached             Vlan90
171.64.90.63/32      attached             Vlan90
171.64.90.66/32      attached             Vlan90
171.64.90.70/32      attached             Vlan90
171.64.90.73/32      attached             Vlan90
171.64.90.74/32      attached             Vlan90
171.64.90.79/32      attached             Vlan90
171.64.90.81/32      attached             Vlan90
171.64.90.83/32      attached             Vlan90
171.64.90.85/32      attached             Vlan90
171.64.90.102/32     attached             Vlan90
171.64.90.105/32     attached             Vlan90
171.64.90.106/32     attached             Vlan90
171.64.90.110/32     attached             Vlan90
171.64.90.113/32     attached             Vlan90
171.64.90.115/32     attached             Vlan90
171.64.90.123/32     attached             Vlan90
171.64.90.126/32     attached             Vlan90
171.64.90.127/32     attached             Vlan90
171.64.90.132/32     attached             Vlan90
171.64.90.133/32     attached             Vlan90
171.64.90.148/32     attached             Vlan90
171.64.90.153/32     attached             Vlan90
171.64.90.155/32     attached             Vlan90
171.64.90.158/32     attached             Vlan90
171.64.90.160/32     attached             Vlan90
171.64.90.164/32     attached             Vlan90
171.64.90.167/32     attached             Vlan90
171.64.90.169/32     attached             Vlan90
171.64.90.173/32     attached             Vlan90
171.64.90.175/32     attached             Vlan90
171.64.90.180/32     attached             Vlan90
171.64.90.187/32     attached             Vlan90
171.64.90.190/32     attached             Vlan90
171.64.90.199/32     attached             Vlan90
171.64.90.203/32     attached             Vlan90
171.64.90.216/32     attached             Vlan90
171.64.90.217/32     attached             Vlan90
171.64.90.227/32     attached             Vlan90
171.64.90.230/32     attached             Vlan90
171.64.90.234/32     attached             Vlan90
171.64.90.236/32     attached             Vlan90
171.64.90.240/32     attached             Vlan90
171.64.91.5/32       attached             Vlan90
171.64.91.6/32       attached             Vlan90
171.64.91.7/32       attached             Vlan90
171.64.91.8/32       attached             Vlan90
171.64.91.11/32      attached             Vlan90
171.64.91.12/32      attached             Vlan90
171.64.91.19/32      attached             Vlan90
171.64.91.20/32      attached             Vlan90
171.64.91.36/32      attached             Vlan90
171.64.91.41/32      attached             Vlan90
171.64.91.43/32      attached             Vlan90
171.64.91.46/32      attached             Vlan90
171.64.91.51/32      attached             Vlan90
171.64.91.57/32      attached             Vlan90
171.64.91.62/32      attached             Vlan90
171.64.91.64/32      attached             Vlan90
171.64.91.70/32      attached             Vlan90
171.64.91.74/32      attached             Vlan90
171.64.91.76/32      attached             Vlan90
171.64.91.81/32      attached             Vlan90
171.64.91.86/32      attached             Vlan90
171.64.91.90/32      attached             Vlan90
171.64.91.91/32      attached             Vlan90
171.64.91.98/32      attached             Vlan90
171.64.91.100/32     attached             Vlan90
171.64.91.101/32     attached             Vlan90
171.64.91.109/32     attached             Vlan90
171.64.91.114/32     attached             Vlan90
171.64.91.117/32     attached             Vlan90
171.64.91.119/32     attached             Vlan90
171.64.91.124/32     attached             Vlan90
171.64.91.127/32     attached             Vlan90
171.64.91.132/32     attached             Vlan90
171.64.91.140/32     attached             Vlan90
171.64.91.143/32     attached             Vlan90
171.64.91.145/32     attached             Vlan90
171.64.91.149/32     attached             Vlan90
171.64.91.151/32     attached             Vlan90
171.64.91.153/32     attached             Vlan90
171.64.91.161/32     attached             Vlan90
171.64.91.162/32     attached             Vlan90
171.64.91.165/32     attached             Vlan90
171.64.91.166/32     attached             Vlan90
171.64.91.180/32     attached             Vlan90
171.64.91.181/32     attached             Vlan90
171.64.91.182/32     attached             Vlan90
171.64.91.195/32     attached             Vlan90
171.64.91.198/32     attached             Vlan90
171.64.91.208/32     attached             Vlan90
171.64.91.211/32     attached             Vlan90
171.64.91.216/32     attached             Vlan90
171.64.91.221/32     attached             Vlan90
171.64.91.222/32     attached             Vlan90
171.64.91.226/32     attached             Vlan90
171.64.91.234/32     attached             Vlan90
171.64.91.238/32     attached             Vlan90
171.64.91.241/32     attached             Vlan90
171.64.91.242/32     attached             Vlan90
171.64.91.243/32     attached             Vlan90
171.64.91.246/32     attached             Vlan90
171.64.91.250/32     attached             Vlan90
171.64.91.255/32     receive              Vlan90
171.64.92.0/23       attached             Vlan92
171.64.92.0/32       receive              Vlan92
171.64.92.1/32       receive              
171.64.92.2/32       receive              Vlan92
171.64.92.3/32       attached             Vlan92
171.64.92.5/32       attached             Vlan92
171.64.92.7/32       attached             Vlan92
171.64.92.9/32       attached             Vlan92
171.64.92.10/32      attached             Vlan92
171.64.92.12/32      attached             Vlan92
171.64.92.13/32      attached             Vlan92
171.64.92.14/32      attached             Vlan92
171.64.92.17/32      attached             Vlan92
171.64.92.18/32      attached             Vlan92
171.64.92.26/32      attached             Vlan92
171.64.92.28/32      attached             Vlan92
171.64.92.31/32      attached             Vlan92
171.64.92.32/32      attached             Vlan92
171.64.92.33/32      attached             Vlan92
171.64.92.39/32      attached             Vlan92
171.64.92.42/32      attached             Vlan92
171.64.92.50/32      attached             Vlan92
171.64.92.51/32      attached             Vlan92
171.64.92.52/32      attached             Vlan92
171.64.92.55/32      attached             Vlan92
171.64.92.59/32      attached             Vlan92
171.64.92.62/32      attached             Vlan92
171.64.92.66/32      attached             Vlan92
171.64.92.68/32      attached             Vlan92
171.64.92.74/32      attached             Vlan92
171.64.92.78/32      attached             Vlan92
171.64.92.81/32      attached             Vlan92
171.64.92.82/32      attached             Vlan92
171.64.92.85/32      attached             Vlan92
171.64.92.88/32      attached             Vlan92
171.64.92.91/32      attached             Vlan92
171.64.92.92/32      attached             Vlan92
171.64.92.93/32      attached             Vlan92
171.64.92.96/32      attached             Vlan92
171.64.92.97/32      attached             Vlan92
171.64.92.99/32      attached             Vlan92
171.64.92.101/32     attached             Vlan92
171.64.92.106/32     attached             Vlan92
171.64.92.107/32     attached             Vlan92
171.64.92.112/32     attached             Vlan92
171.64.92.116/32     attached             Vlan92
171.64.92.118/32     attached             Vlan92
171.64.92.119/32     attached             Vlan92
171.64.92.121/32     attached             Vlan92
171.64.92.122/32     attached             Vlan92
171.64.92.128/32     attached             Vlan92
171.64.92.133/32     attached             Vlan92
171.64.92.134/32     attached             Vlan92
171.64.92.137/32     attached             Vlan92
171.64.92.138/32     attached             Vlan92
171.64.92.152/32     attached             Vlan92
171.64.92.161/32     attached             Vlan92
171.64.92.167/32     attached             Vlan92
171.64.92.209/32     attached             Vlan92
171.64.92.210/32     attached             Vlan92
171.64.92.213/32     attached             Vlan92
171.64.92.215/32     attached             Vlan92
171.64.92.225/32     attached             Vlan92
171.64.92.230/32     attached             Vlan92
171.64.92.232/32     attached             Vlan92
171.64.92.235/32     attached             Vlan92
171.64.92.242/32     attached             Vlan92
171.64.92.243/32     attached             Vlan92
171.64.92.251/32     attached             Vlan92
171.64.92.252/32     attached             Vlan92
171.64.93.2/32       attached             Vlan92
171.64.93.3/32       attached             Vlan92
171.64.93.5/32       attached             Vlan92
171.64.93.6/32       attached             Vlan92
171.64.93.7/32       attached             Vlan92
171.64.93.8/32       attached             Vlan92
171.64.93.9/32       attached             Vlan92
171.64.93.10/32      attached             Vlan92
171.64.93.13/32      attached             Vlan92
171.64.93.23/32      attached             Vlan92
171.64.93.32/32      attached             Vlan92
171.64.93.36/32      attached             Vlan92
171.64.93.45/32      attached             Vlan92
171.64.93.50/32      attached             Vlan92
171.64.93.51/32      attached             Vlan92
171.64.93.52/32      attached             Vlan92
171.64.93.53/32      attached             Vlan92
171.64.93.59/32      attached             Vlan92
171.64.93.60/32      attached             Vlan92
171.64.93.63/32      attached             Vlan92
171.64.93.65/32      attached             Vlan92
171.64.93.67/32      attached             Vlan92
171.64.93.71/32      attached             Vlan92
171.64.93.73/32      attached             Vlan92
171.64.93.82/32      attached             Vlan92
171.64.93.87/32      attached             Vlan92
171.64.93.91/32      attached             Vlan92
171.64.93.97/32      attached             Vlan92
171.64.93.101/32     attached             Vlan92
171.64.93.102/32     attached             Vlan92
171.64.93.103/32     attached             Vlan92
171.64.93.105/32     attached             Vlan92
171.64.93.111/32     attached             Vlan92
171.64.93.113/32     attached             Vlan92
171.64.93.117/32     attached             Vlan92
171.64.93.121/32     attached             Vlan92
171.64.93.131/32     attached             Vlan92
171.64.93.132/32     attached             Vlan92
171.64.93.137/32     attached             Vlan92
171.64.93.147/32     attached             Vlan92
171.64.93.148/32     attached             Vlan92
171.64.93.153/32     attached             Vlan92
171.64.93.155/32     attached             Vlan92
171.64.93.160/32     attached             Vlan92
171.64.93.174/32     attached             Vlan92
171.64.93.176/32     attached             Vlan92
171.64.93.181/32     attached             Vlan92
171.64.93.184/32     attached             Vlan92
171.64.93.201/32     attached             Vlan92
171.64.93.204/32     attached             Vlan92
171.64.93.205/32     attached             Vlan92
171.64.93.207/32     attached             Vlan92
171.64.93.216/32     attached             Vlan92
171.64.93.220/32     attached             Vlan92
171.64.93.227/32     attached             Vlan92
171.64.93.239/32     attached             Vlan92
171.64.93.240/32     attached             Vlan92
171.64.93.241/32     attached             Vlan92
171.64.93.242/32     attached             Vlan92
171.64.93.255/32     receive              Vlan92
171.64.94.0/24       attached             Vlan94
171.64.94.0/32       receive              Vlan94
171.64.94.1/32       receive              
171.64.94.2/32       receive              Vlan94
171.64.94.3/32       attached             Vlan94
171.64.94.129/32     attached             Vlan94
171.64.94.138/32     attached             Vlan94
171.64.94.147/32     attached             Vlan94
171.64.94.148/32     attached             Vlan94
171.64.94.149/32     attached             Vlan94
171.64.94.150/32     attached             Vlan94
171.64.94.151/32     attached             Vlan94
171.64.94.152/32     attached             Vlan94
171.64.94.153/32     attached             Vlan94
171.64.94.154/32     attached             Vlan94
171.64.94.155/32     attached             Vlan94
171.64.94.156/32     attached             Vlan94
171.64.94.157/32     attached             Vlan94
171.64.94.159/32     attached             Vlan94
171.64.94.173/32     attached             Vlan94
171.64.94.175/32     attached             Vlan94
171.64.94.176/32     attached             Vlan94
171.64.94.178/32     attached             Vlan94
171.64.94.255/32     receive              Vlan94
171.64.95.0/24       172.20.10.131        Vlan10
171.64.95.1/32       172.20.10.131        Vlan10
171.64.96.0/23       attached             Vlan96
171.64.96.0/32       receive              Vlan96
171.64.96.1/32       receive              
171.64.96.2/32       receive              Vlan96
171.64.96.3/32       attached             Vlan96
171.64.96.15/32      attached             Vlan96
171.64.96.16/32      attached             Vlan96
171.64.96.24/32      attached             Vlan96
171.64.96.33/32      attached             Vlan96
171.64.96.38/32      attached             Vlan96
171.64.96.78/32      attached             Vlan96
171.64.96.106/32     attached             Vlan96
171.64.96.118/32     attached             Vlan96
171.64.96.151/32     attached             Vlan96
171.64.96.153/32     attached             Vlan96
171.64.96.157/32     attached             Vlan96
171.64.96.172/32     attached             Vlan96
171.64.96.181/32     attached             Vlan96
171.64.96.189/32     attached             Vlan96
171.64.96.245/32     attached             Vlan96
171.64.96.246/32     attached             Vlan96
171.64.96.247/32     attached             Vlan96
171.64.96.248/32     attached             Vlan96
171.64.96.249/32     attached             Vlan96
171.64.96.250/32     attached             Vlan96
171.64.96.251/32     attached             Vlan96
171.64.97.14/32      attached             Vlan96
171.64.97.20/32      attached             Vlan96
171.64.97.21/32      attached             Vlan96
171.64.97.22/32      attached             Vlan96
171.64.97.53/32      attached             Vlan96
171.64.97.65/32      attached             Vlan96
171.64.97.68/32      attached             Vlan96
171.64.97.89/32      attached             Vlan96
171.64.97.176/32     attached             Vlan96
171.64.97.177/32     attached             Vlan96
171.64.97.251/32     attached             Vlan96
171.64.97.252/32     attached             Vlan96
171.64.97.253/32     attached             Vlan96
171.64.97.255/32     receive              Vlan96
171.64.98.0/24       172.20.10.131        Vlan10
171.64.98.1/32       172.20.10.131        Vlan10
171.64.99.0/24       attached             Vlan99
171.64.99.0/32       receive              Vlan99
171.64.99.1/32       receive              
171.64.99.2/32       receive              Vlan99
171.64.99.3/32       attached             Vlan99
171.64.99.21/32      attached             Vlan99
171.64.99.32/32      attached             Vlan99
171.64.99.33/32      attached             Vlan99
171.64.99.40/32      attached             Vlan99
171.64.99.41/32      attached             Vlan99
171.64.99.46/32      attached             Vlan99
171.64.99.59/32      attached             Vlan99
171.64.99.60/32      attached             Vlan99
171.64.99.72/32      attached             Vlan99
171.64.99.79/32      attached             Vlan99
171.64.99.135/32     attached             Vlan99
171.64.99.137/32     attached             Vlan99
171.64.99.159/32     attached             Vlan99
171.64.99.177/32     attached             Vlan99
171.64.99.235/32     attached             Vlan99
171.64.99.247/32     attached             Vlan99
171.64.99.255/32     receive              Vlan99
171.64.100.0/23      attached             Vlan100
171.64.100.0/32      receive              Vlan100
171.64.100.1/32      receive              
171.64.100.2/32      receive              Vlan100
171.64.100.3/32      attached             Vlan100
171.64.100.14/32     attached             Vlan100
171.64.100.15/32     attached             Vlan100
171.64.100.16/32     attached             Vlan100
171.64.100.17/32     attached             Vlan100
171.64.100.25/32     attached             Vlan100
171.64.100.31/32     attached             Vlan100
171.64.100.38/32     attached             Vlan100
171.64.100.44/32     attached             Vlan100
171.64.100.70/32     attached             Vlan100
171.64.100.77/32     attached             Vlan100
171.64.100.80/32     attached             Vlan100
171.64.100.82/32     attached             Vlan100
171.64.100.83/32     attached             Vlan100
171.64.100.89/32     attached             Vlan100
171.64.100.95/32     attached             Vlan100
171.64.100.105/32    attached             Vlan100
171.64.100.107/32    attached             Vlan100
171.64.100.112/32    attached             Vlan100
171.64.100.113/32    attached             Vlan100
171.64.100.117/32    attached             Vlan100
171.64.100.118/32    attached             Vlan100
171.64.100.140/32    attached             Vlan100
171.64.100.143/32    attached             Vlan100
171.64.100.145/32    attached             Vlan100
171.64.100.147/32    attached             Vlan100
171.64.100.148/32    attached             Vlan100
171.64.100.149/32    attached             Vlan100
171.64.100.155/32    attached             Vlan100
171.64.100.158/32    attached             Vlan100
171.64.100.160/32    attached             Vlan100
171.64.100.161/32    attached             Vlan100
171.64.100.163/32    attached             Vlan100
171.64.100.165/32    attached             Vlan100
171.64.100.170/32    attached             Vlan100
171.64.100.173/32    attached             Vlan100
171.64.100.176/32    attached             Vlan100
171.64.100.178/32    attached             Vlan100
171.64.100.180/32    attached             Vlan100
171.64.100.185/32    attached             Vlan100
171.64.100.186/32    attached             Vlan100
171.64.100.187/32    attached             Vlan100
171.64.100.189/32    attached             Vlan100
171.64.100.192/32    attached             Vlan100
171.64.100.194/32    attached             Vlan100
171.64.100.197/32    attached             Vlan100
171.64.100.199/32    attached             Vlan100
171.64.100.203/32    attached             Vlan100
171.64.100.206/32    attached             Vlan100
171.64.100.217/32    attached             Vlan100
171.64.100.222/32    attached             Vlan100
171.64.100.228/32    attached             Vlan100
171.64.100.230/32    attached             Vlan100
171.64.100.231/32    attached             Vlan100
171.64.100.243/32    attached             Vlan100
171.64.100.247/32    attached             Vlan100
171.64.101.3/32      attached             Vlan100
171.64.101.15/32     attached             Vlan100
171.64.101.17/32     attached             Vlan100
171.64.101.36/32     attached             Vlan100
171.64.101.40/32     attached             Vlan100
171.64.101.46/32     attached             Vlan100
171.64.101.51/32     attached             Vlan100
171.64.101.67/32     attached             Vlan100
171.64.101.80/32     attached             Vlan100
171.64.101.81/32     attached             Vlan100
171.64.101.93/32     attached             Vlan100
171.64.101.101/32    attached             Vlan100
171.64.101.103/32    attached             Vlan100
171.64.101.105/32    attached             Vlan100
171.64.101.110/32    attached             Vlan100
171.64.101.112/32    attached             Vlan100
171.64.101.117/32    attached             Vlan100
171.64.101.128/32    attached             Vlan100
171.64.101.141/32    attached             Vlan100
171.64.101.146/32    attached             Vlan100
171.64.101.154/32    attached             Vlan100
171.64.101.163/32    attached             Vlan100
171.64.101.168/32    attached             Vlan100
171.64.101.169/32    attached             Vlan100
171.64.101.175/32    attached             Vlan100
171.64.101.177/32    attached             Vlan100
171.64.101.178/32    attached             Vlan100
171.64.101.182/32    attached             Vlan100
171.64.101.183/32    attached             Vlan100
171.64.101.184/32    attached             Vlan100
171.64.101.187/32    attached             Vlan100
171.64.101.205/32    attached             Vlan100
171.64.101.207/32    attached             Vlan100
171.64.101.218/32    attached             Vlan100
171.64.101.219/32    attached             Vlan100
171.64.101.224/32    attached             Vlan100
171.64.101.241/32    attached             Vlan100
171.64.101.242/32    attached             Vlan100
171.64.101.255/32    receive              Vlan100
171.64.102.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.103.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.104.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.108.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.110.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.112.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.115.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.116.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.118.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.119.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.120.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.122.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.124.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.126.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.144.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.145.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.146.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.147.0/25      172.20.4.161         TenGigabitEthernet1/3.2
171.64.147.128/26    172.20.4.161         TenGigabitEthernet1/3.2
171.64.147.192/26    172.20.4.161         TenGigabitEthernet1/3.2
171.64.148.0/22      172.20.4.161         TenGigabitEthernet1/3.2
171.64.152.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.64.154.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.64.156.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.157.0/25      172.20.4.161         TenGigabitEthernet1/3.2
171.64.157.128/25    172.20.4.161         TenGigabitEthernet1/3.2
171.64.158.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.159.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.160.0/22      172.20.4.1           TenGigabitEthernet1/3.2
171.64.164.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.166.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.167.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.168.0/21      172.20.4.1           TenGigabitEthernet1/3.2
171.64.176.0/22      172.20.4.1           TenGigabitEthernet1/3.2
171.64.180.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.181.0/25      172.20.4.1           TenGigabitEthernet1/3.2
171.64.181.128/25    172.20.4.1           TenGigabitEthernet1/3.2
171.64.182.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.183.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.184.0/21      172.20.4.1           TenGigabitEthernet1/3.2
171.64.192.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.194.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.196.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.197.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.198.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.200.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.202.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.64.204.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.205.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.206.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.207.0/25      172.20.4.1           TenGigabitEthernet1/3.2
171.64.207.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.64.208.0/21      172.20.4.1           TenGigabitEthernet1/3.2
171.64.216.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.217.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.218.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.219.0/25      172.20.4.161         TenGigabitEthernet1/3.2
171.64.219.128/25    172.20.4.161         TenGigabitEthernet1/3.2
171.64.220.0/22      172.20.4.161         TenGigabitEthernet1/3.2
171.64.226.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.64.228.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.229.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.230.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.232.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.64.234.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.238.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.64.240.0/22      172.20.4.161         TenGigabitEthernet1/3.2
171.64.244.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.245.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.246.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.64.248.128/25    172.20.4.1           TenGigabitEthernet1/3.2
171.64.250.0/25      172.20.4.1           TenGigabitEthernet1/3.2
171.64.250.224/27    172.20.4.1           TenGigabitEthernet1/3.2
171.64.251.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.253.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.64.254.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.64.255.128/26    attached             TenGigabitEthernet1/3.2
171.64.255.128/32    receive              TenGigabitEthernet1/3.2
171.64.255.129/32    attached             TenGigabitEthernet1/3.2
171.64.255.136/32    attached             TenGigabitEthernet1/3.2
171.64.255.137/32    attached             TenGigabitEthernet1/3.2
171.64.255.140/32    attached             TenGigabitEthernet1/3.2
171.64.255.141/32    attached             TenGigabitEthernet1/3.2
171.64.255.144/32    receive              TenGigabitEthernet1/3.2
171.64.255.145/32    attached             TenGigabitEthernet1/3.2
171.64.255.148/32    attached             TenGigabitEthernet1/3.2
171.64.255.149/32    attached             TenGigabitEthernet1/3.2
171.64.255.152/32    attached             TenGigabitEthernet1/3.2
171.64.255.153/32    attached             TenGigabitEthernet1/3.2
171.64.255.156/32    attached             TenGigabitEthernet1/3.2
171.64.255.157/32    attached             TenGigabitEthernet1/3.2
171.64.255.164/32    attached             TenGigabitEthernet1/3.2
171.64.255.165/32    attached             TenGigabitEthernet1/3.2
171.64.255.188/32    attached             TenGigabitEthernet1/3.2
171.64.255.189/32    attached             TenGigabitEthernet1/3.2
171.64.255.191/32    receive              TenGigabitEthernet1/3.2
171.64.255.255/32    attached             Null0
171.65.0.0/16        172.20.4.1           TenGigabitEthernet1/3.2
171.65.1.128/26      172.20.4.1           TenGigabitEthernet1/3.2
171.65.1.192/26      172.20.4.1           TenGigabitEthernet1/3.2
171.65.2.0/27        172.20.4.1           TenGigabitEthernet1/3.2
171.65.2.48/28       172.20.4.1           TenGigabitEthernet1/3.2
171.65.2.128/27      172.20.4.1           TenGigabitEthernet1/3.2
171.65.3.64/26       172.20.4.1           TenGigabitEthernet1/3.2
171.65.3.128/25      172.20.4.1           TenGigabitEthernet1/3.2
171.65.4.0/22        172.20.4.1           TenGigabitEthernet1/3.2
171.65.8.0/22        172.20.4.1           TenGigabitEthernet1/3.2
171.65.12.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.16.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.20.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.24.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.28.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.32.0/23       172.20.4.1           TenGigabitEthernet1/3.2
171.65.34.0/23       172.20.4.1           TenGigabitEthernet1/3.2
171.65.36.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.40.0/26       172.20.4.1           TenGigabitEthernet1/3.2
171.65.40.64/28      172.20.4.1           TenGigabitEthernet1/3.2
171.65.40.80/28      172.20.4.1           TenGigabitEthernet1/3.2
171.65.40.96/27      172.20.4.1           TenGigabitEthernet1/3.2
171.65.40.128/26     172.20.4.1           TenGigabitEthernet1/3.2
171.65.40.192/26     172.20.4.1           TenGigabitEthernet1/3.2
171.65.41.0/24       172.20.4.1           TenGigabitEthernet1/3.2
171.65.48.0/22       172.20.4.1           TenGigabitEthernet1/3.2
171.65.52.0/23       172.20.4.1           TenGigabitEthernet1/3.2
