Prefix               Next Hop             Interface
171.66.4.128/29      172.20.6.129         Vlan3
171.66.4.160/29      172.20.6.161         Vlan3
171.66.4.192/27      172.20.6.193         Vlan3
171.66.4.224/27      172.20.6.225         Vlan3
171.66.5.0/27        172.20.3.129         Vlan23
171.66.5.224/27      172.20.7.225         Vlan3
171.66.6.32/28       172.20.10.2          Vlan11
171.66.6.80/28       171.64.1.9           Vlan592
                     172.20.10.6          Vlan11
171.66.6.96/27       172.20.10.2          Vlan11
171.66.7.0/24        172.20.6.193         Vlan3
171.66.16.0/22       171.64.1.9           Vlan592
                     172.20.10.6          Vlan11
171.66.20.0/22       171.64.1.9           Vlan592
                     172.20.10.2          Vlan11
                     172.20.10.6          Vlan11
171.66.24.0/21       171.64.1.9           Vlan592
171.66.32.0/19       171.64.1.26          GigabitEthernet4/4.17
171.66.32.0/20       171.64.1.106         Vlan93
171.66.48.0/20       171.64.1.26          GigabitEthernet4/4.17
171.66.64.0/23       171.64.1.26          GigabitEthernet4/4.17
171.66.66.64/28      172.20.6.193         Vlan3
171.66.66.80/28      172.20.6.65          Vlan3
171.66.66.96/28      172.20.6.65          Vlan3
171.66.66.128/26     172.20.6.193         Vlan3
171.66.67.128/26     172.20.6.193         Vlan3
171.66.67.192/26     172.20.6.193         Vlan3
171.66.68.0/22       172.20.6.193         Vlan3
171.66.72.0/22       171.64.1.26          GigabitEthernet4/4.17
171.66.76.0/23       171.64.1.26          GigabitEthernet4/4.17
171.66.78.0/24       172.20.6.161         Vlan3
171.66.79.192/26     172.20.6.161         Vlan3
171.66.80.0/20       171.64.1.26          GigabitEthernet4/4.17
171.66.80.0/21       171.64.1.26          GigabitEthernet4/4.17
171.66.80.0/22       171.64.1.26          GigabitEthernet4/4.17
171.66.96.0/21       172.20.6.30          Vlan3
171.66.104.0/21      171.64.1.26          GigabitEthernet4/4.17
171.66.112.0/22      172.20.6.161         Vlan3
171.66.116.0/24      172.20.6.161         Vlan3
171.66.118.0/25      172.20.6.161         Vlan3
171.66.118.216/29    172.20.6.161         Vlan3
171.66.118.224/27    172.20.6.161         Vlan3
171.66.120.0/21      172.20.7.33          Vlan3
171.66.128.0/23      171.66.1.65          GigabitEthernet4/6
171.66.130.0/23      171.64.1.26          GigabitEthernet4/4.17
171.66.132.0/22      171.64.1.26          GigabitEthernet4/4.17
171.66.136.0/22      172.20.6.225         Vlan3
171.66.144.0/21      172.20.6.161         Vlan3
171.66.160.0/20      172.20.10.2          Vlan11
171.66.176.0/20      172.20.6.30          Vlan3
171.66.192.0/19      172.20.6.30          Vlan3
171.66.224.0/22      172.20.6.161         Vlan3
171.66.228.0/22      172.20.6.161         Vlan3
171.66.232.0/23      172.20.6.161         Vlan3
171.66.236.0/24      172.20.6.161         Vlan3
171.66.237.0/24      172.20.6.161         Vlan3
171.66.238.0/24      172.20.6.161         Vlan3
171.66.240.0/24      172.20.6.193         Vlan3
171.66.242.0/23      172.20.6.193         Vlan3
171.66.246.0/23      172.20.6.193         Vlan3
171.66.248.0/24      172.20.6.193         Vlan3
171.66.249.0/24      172.20.6.193         Vlan3
171.66.250.64/26     172.20.6.161         Vlan3
171.66.250.128/26    172.20.6.65          Vlan3
171.66.250.192/26    172.20.6.97          Vlan3
171.66.251.0/26      172.20.6.129         Vlan3
171.66.251.128/26    172.20.6.193         Vlan3
171.66.251.192/26    172.20.6.225         Vlan3
171.66.252.0/23      172.20.6.161         Vlan3
171.66.254.192/26    172.20.6.193         Vlan3
171.66.255.64/27     172.20.7.33          Vlan3
171.66.255.96/27     172.20.7.33          Vlan3
171.66.255.128/26    attached             Vlan3
171.66.255.128/32    receive              Vlan3
171.66.255.129/32    receive              Vlan3
171.66.255.136/32    attached             Vlan3
171.66.255.137/32    attached             Vlan3
171.66.255.140/32    attached             Vlan3
171.66.255.141/32    attached             Vlan3
171.66.255.144/32    attached             Vlan3
171.66.255.145/32    attached             Vlan3
171.66.255.148/32    attached             Vlan3
171.66.255.149/32    attached             Vlan3
171.66.255.152/32    attached             Vlan3
171.66.255.153/32    attached             Vlan3
171.66.255.156/32    attached             Vlan3
171.66.255.157/32    attached             Vlan3
171.66.255.164/32    attached             Vlan3
171.66.255.165/32    attached             Vlan3
171.66.255.188/32    attached             Vlan3
171.66.255.189/32    attached             Vlan3
171.66.255.191/32    receive              Vlan3
171.67.0.240/28      172.20.7.33          Vlan3
171.67.1.1/32        171.64.1.9           Vlan592
                     172.20.10.2          Vlan11
                     172.20.10.6          Vlan11
171.67.1.128/29      172.20.10.2          Vlan11
171.67.3.0/24        172.20.6.193         Vlan3
171.67.4.0/22        171.64.1.9           Vlan592
171.67.4.0/27        172.20.6.193         Vlan3
171.67.4.32/27       172.20.6.193         Vlan3
171.67.4.64/28       172.20.6.193         Vlan3
171.67.4.80/28       172.20.6.193         Vlan3
171.67.4.128/27      172.20.6.193         Vlan3
171.67.4.160/27      172.20.6.193         Vlan3
171.67.5.32/27       172.20.6.193         Vlan3
171.67.5.64/28       172.20.6.193         Vlan3
171.67.5.80/28       172.20.6.193         Vlan3
171.67.5.96/28       172.20.6.193         Vlan3
171.67.5.112/28      172.20.6.193         Vlan3
171.67.5.128/28      172.20.6.193         Vlan3
171.67.5.144/28      172.20.6.193         Vlan3
171.67.5.160/28      172.20.6.193         Vlan3
171.67.5.176/28      172.20.6.193         Vlan3
171.67.5.192/28      172.20.6.193         Vlan3
171.67.5.216/29      172.20.6.193         Vlan3
171.67.5.224/29      172.20.6.193         Vlan3
171.67.6.128/26      172.20.6.193         Vlan3
171.67.6.192/26      172.20.6.193         Vlan3
171.67.7.96/27       172.20.6.193         Vlan3
171.67.7.160/28      172.20.6.193         Vlan3
171.67.7.192/27      172.20.6.193         Vlan3
171.67.7.232/29      172.20.6.193         Vlan3
171.67.7.240/29      172.20.6.193         Vlan3
171.67.8.0/24        172.20.6.193         Vlan3
171.67.9.0/24        171.64.1.9           Vlan592
171.67.9.0/25        171.64.1.9           Vlan592
171.67.9.128/25      171.64.1.9           Vlan592
171.67.9.192/28      172.20.6.193         Vlan3
171.67.9.208/28      172.20.6.193         Vlan3
171.67.9.224/28      172.20.6.193         Vlan3
171.67.9.240/28      171.64.1.9           Vlan592
171.67.10.0/27       172.20.6.193         Vlan3
171.67.10.32/27      171.64.1.9           Vlan592
171.67.10.64/26      171.64.1.9           Vlan592
171.67.10.96/27      172.20.6.193         Vlan3
171.67.10.128/25     171.64.1.9           Vlan592
171.67.10.128/27     172.20.6.193         Vlan3
171.67.10.144/28     172.20.6.193         Vlan3
171.67.10.160/27     172.20.6.193         Vlan3
171.67.10.192/27     172.20.6.193         Vlan3
171.67.10.224/27     172.20.6.193         Vlan3
171.67.11.0/24       171.64.1.9           Vlan592
171.67.11.16/29      172.20.6.193         Vlan3
171.67.11.24/29      172.20.6.193         Vlan3
171.67.11.32/29      172.20.6.193         Vlan3
171.67.11.64/26      172.20.6.193         Vlan3
171.67.12.0/24       172.20.7.33          Vlan3
171.67.14.0/23       172.20.6.193         Vlan3
171.67.16.0/23       172.20.7.33          Vlan3
171.67.18.0/24       172.20.7.33          Vlan3
171.67.20.0/24       172.20.7.33          Vlan3
171.67.22.0/24       172.20.7.33          Vlan3
171.67.24.0/23       172.20.7.33          Vlan3
171.67.32.0/23       171.64.1.9           Vlan592
171.67.32.0/28       171.67.1.9           Null0
171.67.32.16/28      172.20.6.193         Vlan3
171.67.32.32/28      172.20.6.193         Vlan3
171.67.32.64/29      172.20.6.193         Vlan3
171.67.32.72/29      172.20.6.193         Vlan3
171.67.32.80/29      172.20.6.193         Vlan3
171.67.32.88/29      171.67.1.9           Null0
171.67.32.96/27      171.67.1.9           Null0
171.67.32.128/25     171.67.1.9           Null0
171.67.32.128/29     172.20.6.193         Vlan3
171.67.32.136/29     172.20.6.193         Vlan3
171.67.32.144/29     172.20.6.193         Vlan3
171.67.32.152/29     172.20.6.193         Vlan3
171.67.32.160/29     172.20.6.193         Vlan3
171.67.32.168/29     172.20.6.193         Vlan3
171.67.32.192/27     172.20.6.193         Vlan3
171.67.32.224/27     172.20.6.193         Vlan3
171.67.33.0/24       171.64.1.9           Vlan592
171.67.33.0/27       172.20.6.193         Vlan3
171.67.33.32/27      172.20.6.193         Vlan3
171.67.33.64/27      172.20.6.193         Vlan3
171.67.33.192/26     172.20.6.193         Vlan3
171.67.34.0/23       172.20.6.193         Vlan3
171.67.36.0/22       172.20.6.193         Vlan3
171.67.37.128/25     172.20.6.193         Vlan3
171.67.40.0/22       172.20.6.193         Vlan3
171.67.44.0/22       172.20.6.193         Vlan3
171.67.64.0/24       172.20.6.129         Vlan3
171.67.65.0/24       172.20.6.129         Vlan3
171.67.66.0/24       172.20.6.129         Vlan3
171.67.67.0/24       172.20.6.129         Vlan3
171.67.68.0/24       172.20.6.129         Vlan3
171.67.69.0/24       172.20.6.129         Vlan3
171.67.70.0/24       172.20.6.129         Vlan3
171.67.71.0/24       172.20.6.129         Vlan3
171.67.72.0/23       172.20.6.129         Vlan3
171.67.74.0/23       172.20.6.129         Vlan3
171.67.76.0/23       172.20.6.129         Vlan3
171.67.78.0/23       172.20.6.129         Vlan3
171.67.80.0/22       172.20.6.65          Vlan3
171.67.84.0/23       172.20.6.65          Vlan3
171.67.86.0/24       172.20.6.65          Vlan3
171.67.87.0/24       172.20.6.65          Vlan3
171.67.88.0/24       172.20.6.65          Vlan3
171.67.100.0/22      172.20.6.65          Vlan3
171.67.104.0/23      172.20.6.65          Vlan3
171.67.106.0/27      172.20.6.65          Vlan3
171.67.108.0/24      172.20.6.65          Vlan3
171.67.112.0/20      172.20.7.33          Vlan3
171.67.128.0/22      172.20.6.193         Vlan3
171.67.132.0/22      172.20.6.193         Vlan3
171.67.136.0/23      172.20.6.193         Vlan3
171.67.138.0/24      172.20.6.193         Vlan3
171.67.139.0/24      172.20.6.193         Vlan3
171.67.140.0/23      172.20.6.193         Vlan3
171.67.142.0/24      172.20.6.193         Vlan3
171.67.143.0/25      172.20.6.193         Vlan3
171.67.143.128/25    172.20.6.193         Vlan3
171.67.144.0/23      172.20.6.161         Vlan3
171.67.146.0/23      172.20.6.225         Vlan3
171.67.148.0/22      172.20.6.161         Vlan3
171.67.160.0/19      171.66.1.39          Vlan66
171.67.193.0/24      172.20.6.193         Vlan3
171.67.194.0/26      172.20.6.193         Vlan3
171.67.194.64/26     172.20.6.193         Vlan3
171.67.195.128/26    172.20.6.193         Vlan3
171.67.195.192/27    172.20.6.193         Vlan3
171.67.195.224/27    172.20.6.193         Vlan3
171.67.197.0/26      172.20.6.161         Vlan3
171.67.197.128/28    172.20.6.161         Vlan3
171.67.197.144/28    172.20.6.161         Vlan3
171.67.197.160/29    172.20.6.161         Vlan3
171.67.197.176/28    172.20.6.161         Vlan3
171.67.197.192/27    172.20.6.161         Vlan3
171.67.197.224/27    172.20.6.161         Vlan3
171.67.199.0/24      172.20.6.161         Vlan3
171.67.200.0/26      172.20.6.225         Vlan3
171.67.200.64/26     172.20.6.225         Vlan3
171.67.200.128/25    172.20.6.225         Vlan3
171.67.202.0/24      172.20.6.225         Vlan3
171.67.203.0/24      172.20.6.225         Vlan3
171.67.204.0/24      172.20.6.65          Vlan3
171.67.208.0/24      172.20.7.33          Vlan3
171.67.209.0/24      172.20.7.33          Vlan3
171.67.211.0/24      172.20.7.33          Vlan3
171.67.212.0/25      172.20.7.33          Vlan3
171.67.213.0/24      172.20.7.33          Vlan3
171.67.214.0/27      172.20.7.33          Vlan3
171.67.214.32/29     172.20.7.33          Vlan3
171.67.214.40/29     172.20.7.33          Vlan3
171.67.214.48/29     172.20.7.33          Vlan3
171.67.214.56/29     172.20.7.33          Vlan3
171.67.214.64/27     172.20.7.33          Vlan3
171.67.214.128/27    172.20.7.33          Vlan3
171.67.214.160/27    172.20.7.33          Vlan3
171.67.215.0/27      172.20.7.33          Vlan3
171.67.215.32/27     172.20.7.33          Vlan3
171.67.215.64/27     172.20.7.33          Vlan3
171.67.215.144/28    172.20.7.33          Vlan3
171.67.215.160/27    172.20.7.33          Vlan3
171.67.215.192/26    172.20.7.33          Vlan3
171.67.216.0/27      172.20.7.33          Vlan3
171.67.216.32/28     172.20.7.33          Vlan3
171.67.216.48/29     172.20.7.33          Vlan3
171.67.216.56/29     172.20.7.33          Vlan3
171.67.216.64/26     172.20.7.33          Vlan3
171.67.216.128/28    172.20.7.33          Vlan3
171.67.216.144/29    172.20.7.33          Vlan3
171.67.216.152/29    172.20.7.33          Vlan3
171.67.216.160/27    172.20.7.33          Vlan3
171.67.216.192/27    172.20.7.33          Vlan3
171.67.216.224/29    172.20.7.33          Vlan3
171.67.216.232/29    172.20.7.33          Vlan3
171.67.216.240/28    172.20.7.33          Vlan3
171.67.217.0/28      172.20.7.33          Vlan3
171.67.217.16/28     172.20.7.33          Vlan3
171.67.217.32/28     172.20.7.33          Vlan3
171.67.217.48/28     172.20.7.33          Vlan3
171.67.217.64/28     172.20.7.33          Vlan3
171.67.217.80/28     172.20.7.33          Vlan3
171.67.217.96/29     172.20.7.33          Vlan3
171.67.217.112/28    172.20.7.33          Vlan3
171.67.217.128/25    172.20.7.33          Vlan3
171.67.218.0/28      172.20.7.33          Vlan3
171.67.218.16/28     172.20.7.33          Vlan3
171.67.218.32/28     172.20.7.33          Vlan3
171.67.218.48/29     172.20.7.33          Vlan3
171.67.218.56/29     172.20.7.33          Vlan3
171.67.218.64/26     172.20.7.33          Vlan3
171.67.218.128/27    172.20.7.33          Vlan3
171.67.218.160/28    172.20.7.33          Vlan3
171.67.218.176/28    172.20.7.33          Vlan3
171.67.218.192/27    172.20.7.33          Vlan3
171.67.218.224/27    172.20.7.33          Vlan3
171.67.219.0/28      172.20.7.33          Vlan3
171.67.219.32/27     172.20.7.33          Vlan3
171.67.219.64/27     172.20.7.33          Vlan3
171.67.219.96/28     172.20.7.33          Vlan3
171.67.219.112/28    172.20.7.33          Vlan3
171.67.219.128/26    172.20.7.33          Vlan3
171.67.219.192/27    172.20.7.33          Vlan3
171.67.219.224/28    172.20.7.33          Vlan3
171.67.219.240/28    172.20.7.33          Vlan3
171.67.220.0/25      172.20.6.161         Vlan3
171.67.220.128/26    172.20.6.161         Vlan3
171.67.221.0/27      172.20.6.161         Vlan3
171.67.221.32/28     172.20.6.161         Vlan3
171.67.221.64/26     172.20.6.161         Vlan3
171.67.221.128/26    172.20.6.161         Vlan3
171.67.222.0/26      172.20.6.226         Vlan3
171.67.222.64/27     172.20.6.225         Vlan3
171.67.222.128/27    172.20.6.225         Vlan3
171.67.222.192/27    172.20.6.225         Vlan3
171.67.222.224/27    172.20.6.225         Vlan3
171.67.223.0/27      172.20.6.225         Vlan3
171.67.223.32/27     172.20.6.225         Vlan3
171.67.223.64/26     172.20.6.225         Vlan3
171.67.223.128/26    172.20.6.225         Vlan3
171.67.223.192/26    172.20.6.225         Vlan3
171.67.224.0/28      172.20.6.193         Vlan3
171.67.224.16/30     172.20.6.193         Vlan3
171.67.224.32/27     172.20.6.193         Vlan3
171.67.224.64/26     172.20.6.193         Vlan3
171.67.224.128/25    172.20.6.193         Vlan3
171.67.225.0/26      172.20.6.193         Vlan3
171.67.225.64/26     172.20.6.193         Vlan3
171.67.225.128/26    172.20.6.193         Vlan3
171.67.225.192/26    172.20.6.193         Vlan3
171.67.226.0/26      172.20.6.161         Vlan3
171.67.226.64/28     172.20.6.161         Vlan3
171.67.226.80/28     172.20.6.161         Vlan3
171.67.226.96/27     172.20.6.161         Vlan3
171.67.226.128/28    172.20.6.161         Vlan3
171.67.226.144/28    172.20.6.161         Vlan3
171.67.226.160/27    172.20.6.161         Vlan3
171.67.226.192/28    172.20.6.161         Vlan3
171.67.227.0/25      172.20.6.161         Vlan3
171.67.227.128/25    172.20.6.161         Vlan3
171.67.228.0/25      172.20.6.225         Vlan3
171.67.228.128/26    172.20.6.225         Vlan3
171.67.228.192/26    172.20.6.225         Vlan3
171.67.229.0/26      172.20.6.225         Vlan3
171.67.229.64/27     172.20.6.225         Vlan3
171.67.229.96/28     172.20.6.225         Vlan3
171.67.229.112/28    172.20.6.225         Vlan3
171.67.229.128/27    172.20.6.225         Vlan3
171.67.229.192/27    172.20.6.225         Vlan3
171.67.229.224/27    172.20.6.225         Vlan3
171.67.230.0/26      172.20.6.65          Vlan3
171.67.230.64/26     172.20.6.65          Vlan3
171.67.230.128/26    172.20.6.65          Vlan3
171.67.230.192/28    172.20.6.65          Vlan3
171.67.230.224/27    172.20.6.65          Vlan3
171.67.231.0/26      172.20.6.65          Vlan3
171.67.231.64/26     172.20.6.65          Vlan3
171.67.231.128/25    172.20.6.129         Vlan3
171.67.232.0/25      172.20.6.161         Vlan3
171.67.232.192/26    172.20.6.161         Vlan3
171.67.233.0/26      172.20.10.2          Vlan11
171.67.234.0/24      172.20.6.129         Vlan3
171.67.234.0/25      172.20.6.129         Vlan3
171.67.234.128/26    172.20.6.129         Vlan3
171.67.248.0/27      172.20.7.225         Vlan3
171.67.248.32/27     172.20.7.225         Vlan3
171.67.248.64/27     172.20.7.225         Vlan3
171.67.248.96/27     172.20.7.225         Vlan3
171.67.248.128/27    172.20.7.225         Vlan3
171.67.248.192/29    172.20.7.225         Vlan3
171.67.248.224/27    172.20.7.225         Vlan3
171.67.249.0/26      172.20.7.225         Vlan3
171.67.249.128/26    172.20.7.225         Vlan3
171.67.250.0/25      172.20.7.225         Vlan3
171.67.250.128/25    172.20.7.225         Vlan3
171.67.255.104/29    172.20.10.2          Vlan11
171.67.255.106/32    172.20.10.2          Vlan11
171.67.255.107/32    172.20.6.2           Vlan3
171.67.255.124/32    172.20.10.2          Vlan11
171.67.255.125/32    receive              Loopback7
172.16.0.0/12        attached             Null0
172.16.64.0/18       172.20.6.65          Vlan3
172.16.128.0/18      172.20.6.65          Vlan3
172.18.8.0/21        172.20.6.12          Vlan3
172.19.0.0/19        172.20.3.129         Vlan23
172.19.32.0/21       172.20.3.129         Vlan23
172.19.40.0/21       172.20.3.17          Vlan23
172.19.60.0/22       172.20.3.129         Vlan23
172.19.64.0/19       172.20.3.17          Vlan23
172.19.78.0/23       172.20.3.129         Vlan23
172.19.96.0/22       172.20.3.17          Vlan23
172.19.118.0/24      172.20.3.129         Vlan23
172.19.124.0/24      172.20.3.129         Vlan23
172.19.125.0/24      172.20.3.129         Vlan23
172.19.128.0/20      172.20.3.129         Vlan23
172.19.140.0/23      172.20.3.129         Vlan23
172.19.142.0/23      172.20.3.129         Vlan23
172.19.144.0/23      172.20.3.129         Vlan23
172.19.146.0/23      172.20.3.129         Vlan23
172.19.150.0/23      172.20.3.129         Vlan23
172.19.152.0/23      172.20.3.129         Vlan23
172.19.154.0/23      172.20.3.17          Vlan23
172.19.156.0/23      172.20.3.17          Vlan23
172.19.158.0/23      172.20.3.17          Vlan23
172.19.160.0/23      172.20.3.17          Vlan23
172.19.162.0/23      172.20.3.17          Vlan23
172.19.248.0/25      172.20.3.129         Vlan23
172.19.248.128/25    172.20.3.17          Vlan23
172.19.254.0/24      172.20.3.17          Vlan23
172.20.0.2/32        172.20.3.17          Vlan23
172.20.0.3/32        172.20.3.18          Vlan23
172.20.0.4/32        172.20.6.65          Vlan3
172.20.0.5/32        172.20.6.66          Vlan3
172.20.0.6/32        172.20.6.97          Vlan3
172.20.0.7/32        172.20.6.98          Vlan3
172.20.0.8/32        172.20.6.129         Vlan3
172.20.0.9/32        172.20.6.130         Vlan3
172.20.0.10/32       172.20.6.161         Vlan3
172.20.0.11/32       172.20.6.162         Vlan3
172.20.0.12/32       172.20.6.193         Vlan3
172.20.0.13/32       172.20.6.194         Vlan3
172.20.0.14/32       172.20.6.225         Vlan3
172.20.0.15/32       172.20.6.226         Vlan3
172.20.0.16/32       172.20.3.129         Vlan23
172.20.0.17/32       172.20.3.130         Vlan23
172.20.0.18/32       172.20.7.33          Vlan3
172.20.0.19/32       172.20.7.34          Vlan3
172.20.0.24/32       172.20.10.2          Vlan11
172.20.0.26/32       172.20.6.26          Vlan3
172.20.0.27/32       172.20.6.27          Vlan3
172.20.0.28/32       172.20.6.28          Vlan3
172.20.0.29/32       171.66.1.39          Vlan66
172.20.0.30/32       172.20.6.30          Vlan3
172.20.0.33/32       172.20.3.17          Vlan23
172.20.0.34/32       172.20.3.18          Vlan23
172.20.0.35/32       172.20.3.17          Vlan23
172.20.0.43/32       172.20.3.27          Vlan23
172.20.0.65/32       172.20.6.65          Vlan3
172.20.0.66/32       172.20.6.66          Vlan3
172.20.0.67/32       172.20.6.65          Vlan3
172.20.0.75/32       172.20.6.75          Vlan3
172.20.0.97/32       172.20.6.97          Vlan3
172.20.0.98/32       172.20.6.98          Vlan3
172.20.0.99/32       172.20.6.97          Vlan3
172.20.0.129/32      172.20.6.129         Vlan3
172.20.0.130/32      172.20.6.130         Vlan3
172.20.0.131/32      172.20.6.129         Vlan3
172.20.0.161/32      172.20.6.161         Vlan3
172.20.0.162/32      172.20.6.162         Vlan3
172.20.0.163/32      172.20.6.161         Vlan3
172.20.0.171/32      172.20.6.171         Vlan3
172.20.0.193/32      172.20.6.193         Vlan3
172.20.0.194/32      172.20.6.194         Vlan3
172.20.0.195/32      172.20.6.193         Vlan3
172.20.0.196/32      172.20.6.193         Vlan3
172.20.0.203/32      172.20.6.203         Vlan3
172.20.0.225/32      172.20.6.225         Vlan3
172.20.0.226/32      172.20.6.226         Vlan3
172.20.0.227/32      172.20.6.225         Vlan3
172.20.0.235/32      172.20.6.235         Vlan3
172.20.1.1/32        172.20.3.129         Vlan23
172.20.1.2/32        172.20.3.130         Vlan23
172.20.1.3/32        172.20.3.129         Vlan23
172.20.1.11/32       172.20.3.139         Vlan23
172.20.1.33/32       172.20.7.33          Vlan3
172.20.1.34/32       172.20.7.34          Vlan3
172.20.1.35/32       172.20.7.33          Vlan3
172.20.1.38/32       172.20.7.33          Vlan3
172.20.1.60/32       172.20.7.33          Vlan3
172.20.1.225/32      172.20.7.225         Vlan3
172.20.1.226/32      172.20.7.226         Vlan3
172.20.1.227/32      172.20.7.225         Vlan3
172.20.1.235/32      172.20.7.235         Vlan3
172.20.2.0/24        172.20.10.2          Vlan11
172.20.3.0/24        attached             Vlan23
172.20.3.0/32        receive              Vlan23
172.20.3.1/32        receive              Vlan23
172.20.3.5/32        attached             Vlan23
172.20.3.12/32       attached             Vlan23
172.20.3.13/32       attached             Vlan23
172.20.3.14/32       attached             Vlan23
172.20.3.17/32       attached             Vlan23
172.20.3.18/32       attached             Vlan23
172.20.3.27/32       attached             Vlan23
172.20.3.129/32      attached             Vlan23
172.20.3.130/32      attached             Vlan23
172.20.3.139/32      attached             Vlan23
172.20.3.255/32      receive              Vlan23
172.20.4.0/23        172.20.10.2          Vlan11
172.20.6.0/23        attached             Vlan3
172.20.6.0/32        receive              Vlan3
172.20.6.1/32        receive              Vlan3
172.20.6.2/32        attached             Vlan3
172.20.6.3/32        attached             Vlan3
172.20.6.5/32        attached             Vlan3
172.20.6.11/32       attached             Vlan3
172.20.6.12/32       attached             Vlan3
172.20.6.23/32       attached             Vlan3
172.20.6.26/32       attached             Vlan3
172.20.6.27/32       attached             Vlan3
172.20.6.28/32       attached             Vlan3
172.20.6.29/32       attached             Vlan3
172.20.6.30/32       attached             Vlan3
172.20.6.33/32       attached             Vlan3
172.20.6.34/32       attached             Vlan3
172.20.6.65/32       attached             Vlan3
172.20.6.66/32       attached             Vlan3
172.20.6.75/32       attached             Vlan3
172.20.6.97/32       attached             Vlan3
172.20.6.98/32       attached             Vlan3
172.20.6.129/32      attached             Vlan3
172.20.6.130/32      attached             Vlan3
172.20.6.161/32      attached             Vlan3
172.20.6.162/32      attached             Vlan3
172.20.6.171/32      attached             Vlan3
172.20.6.193/32      attached             Vlan3
172.20.6.194/32      attached             Vlan3
172.20.6.203/32      attached             Vlan3
172.20.6.225/32      attached             Vlan3
172.20.6.226/32      attached             Vlan3
172.20.6.235/32      attached             Vlan3
172.20.7.1/32        attached             Vlan3
172.20.7.2/32        attached             Vlan3
172.20.7.33/32       attached             Vlan3
172.20.7.34/32       attached             Vlan3
172.20.7.225/32      attached             Vlan3
172.20.7.226/32      attached             Vlan3
172.20.7.227/32      attached             Vlan3
172.20.7.235/32      attached             Vlan3
172.20.7.255/32      receive              Vlan3
172.20.9.0/24        attached             Vlan43
172.20.9.0/32        receive              Vlan43
172.20.9.1/32        receive              Vlan43
172.20.9.12/32       attached             Vlan43
172.20.9.13/32       attached             Vlan43
172.20.9.14/32       attached             Vlan43
172.20.9.255/32      receive              Vlan43
172.20.10.0/27       attached             Vlan11
172.20.10.0/32       receive              Vlan11
172.20.10.2/32       attached             Vlan11
172.20.10.3/32       receive              Vlan11
172.20.10.6/32       attached             Vlan11
172.20.10.31/32      receive              Vlan11
172.20.10.32/27      172.20.3.17          Vlan23
172.20.10.64/27      172.20.6.65          Vlan3
172.20.10.96/27      172.20.6.97          Vlan3
172.20.10.128/27     172.20.6.129         Vlan3
172.20.10.160/27     172.20.6.161         Vlan3
172.20.10.192/27     172.20.6.193         Vlan3
172.20.10.224/27     172.20.6.225         Vlan3
172.20.11.0/27       172.20.3.129         Vlan23
172.20.11.32/27      172.20.7.33          Vlan3
172.20.11.224/27     172.20.7.225         Vlan3
172.20.24.192/26     171.66.1.65          GigabitEthernet4/6
172.20.87.0/28       172.20.6.225         Vlan3
172.20.156.0/22      172.20.6.161         Vlan3
172.20.186.0/25      172.20.6.161         Vlan3
172.20.187.128/25    172.20.6.161         Vlan3
172.20.192.0/21      172.20.6.193         Vlan3
172.20.198.64/26     172.20.6.193         Vlan3
172.20.200.0/21      172.20.6.193         Vlan3
172.20.204.0/25      172.20.6.193         Vlan3
172.20.204.128/25    172.20.6.193         Vlan3
172.20.208.0/28      172.20.7.33          Vlan3
172.20.208.16/28     172.20.7.33          Vlan3
172.20.208.32/28     172.20.7.33          Vlan3
172.20.208.96/27     172.20.7.33          Vlan3
172.20.215.80/28     172.20.7.33          Vlan3
172.20.215.96/28     172.20.7.33          Vlan3
172.20.215.112/28    172.20.7.33          Vlan3
172.20.215.128/28    172.20.7.33          Vlan3
172.20.215.144/28    172.20.7.33          Vlan3
172.20.215.160/28    172.20.7.33          Vlan3
172.20.215.176/28    172.20.7.33          Vlan3
172.20.215.192/27    172.20.7.33          Vlan3
172.20.215.224/28    172.20.7.33          Vlan3
172.20.224.0/21      171.66.1.65          GigabitEthernet4/6
172.20.250.0/24      171.64.1.9           Vlan592
                     172.20.10.6          Vlan11
172.20.251.0/24      172.20.10.2          Vlan11
172.21.0.0/16        171.64.1.30          GigabitEthernet4/4.18
172.22.0.0/16        172.20.6.30          Vlan3
172.24.0.0/14        172.20.10.2          Vlan11
172.24.0.6/32        172.20.6.11          Vlan3
172.24.0.7/32        172.20.6.11          Vlan3
172.24.2.0/26        172.20.6.65          Vlan3
172.24.2.128/27      172.20.6.65          Vlan3
172.24.7.0/27        172.20.7.33          Vlan3
172.24.7.32/27       171.64.1.9           Vlan592
                     172.20.10.6          Vlan11
172.24.7.64/27       172.20.7.33          Vlan3
172.24.7.96/27       172.20.7.33          Vlan3
172.24.7.128/26      172.20.7.33          Vlan3
172.24.8.0/24        172.20.6.193         Vlan3
172.24.10.0/23       172.20.7.33          Vlan3
172.24.12.0/25       172.20.6.193         Vlan3
172.24.14.0/24       172.20.7.33          Vlan3
172.24.16.0/25       172.20.6.193         Vlan3
172.24.16.128/25     172.20.6.193         Vlan3
172.24.17.0/27       172.20.7.33          Vlan3
172.24.17.64/27      172.20.10.2          Vlan11
172.24.17.240/28     172.20.6.193         Vlan3
172.24.18.0/24       172.20.6.193         Vlan3
172.24.20.0/23       172.20.7.225         Vlan3
172.24.22.0/24       172.20.6.193         Vlan3
172.24.24.0/24       172.20.6.193         Vlan3
