Protocol  Address          Age (min)  Hardware Addr   Type   Interface
Internet  171.67.77.226          61   e069.9553.3b0e  ARPA   Vlan376
Internet  171.64.92.240           0   001a.4b91.02de  ARPA   Vlan92
Internet  172.24.101.150          0   bc30.5bb6.0a8f  ARPA   Vlan100
Internet  171.64.70.234           0   0018.0a30.0aa5  ARPA   Vlan70
Internet  10.79.10.8              5   0050.5678.2b26  ARPA   Vlan910
Internet  171.67.66.237           7   0006.6722.8d15  ARPA   Vlan366
Internet  171.64.93.241           8   0030.4833.5dec  ARPA   Vlan92
Internet  172.24.92.175           0   0009.5b8d.b361  ARPA   Vlan92
Internet  10.79.12.14            72   0030.48c9.8e03  ARPA   Vlan912
Internet  10.79.0.2               -   00d0.055d.2400  ARPA   Vlan900
Internet  10.79.3.1               -   0000.0c07.ac5a  ARPA   Vlan903
Internet  172.24.67.176          94   001a.921d.5a74  ARPA   Vlan67
Internet  171.67.76.236           0   Incomplete      ARPA   
Internet  171.64.70.229           3   e0f8.4720.08d6  ARPA   Vlan70
Internet  172.27.75.180          33   0023.76f8.364d  ARPA   Vlan374
Internet  171.64.68.231          17   4061.86f2.c821  ARPA   Vlan68
Internet  171.64.72.235          17   0002.b39d.8585  ARPA   Vlan72
Internet  172.24.73.181           7   0013.7241.5e67  ARPA   Vlan72
Internet  10.79.10.7              8   0050.5673.40e6  ARPA   Vlan910
Internet  10.79.11.6             78   0050.5671.5e04  ARPA   Vlan911
Internet  172.24.92.160         219   0010.14d1.20c0  ARPA   Vlan92
Internet  10.79.15.2              -   00d0.055d.2400  ARPA   Vlan915
Internet  171.67.77.236          59   e069.9553.3af8  ARPA   Vlan376
Internet  172.24.101.152          0   0009.6bcd.2d03  ARPA   Vlan100
Internet  172.24.73.180          16   0013.7241.5fb1  ARPA   Vlan72
Internet  10.79.11.7             78   0050.567c.033f  ARPA   Vlan911
Internet  10.79.10.6             78   842b.2b52.154d  ARPA   Vlan910
Internet  10.79.13.1              -   0000.0c07.ac5a  ARPA   Vlan913
Internet  10.79.14.2              -   00d0.055d.2400  ARPA   Vlan914
Internet  172.24.67.190         134   001a.921d.5cda  ARPA   Vlan67
Internet  172.24.72.181           4   0014.4f21.00e4  ARPA   Vlan72
Internet  172.24.70.187           2   001e.2300.0433  ARPA   Vlan70
Internet  171.64.99.194           3   0016.173c.6605  ARPA   Vlan99
Internet  10.79.11.4             78   0050.5671.5d2b  ARPA   Vlan911
Internet  171.64.100.197          3   52d2.c1ee.6909  ARPA   Vlan100
Internet  171.64.91.250           0   000c.ce05.cf64  ARPA   Vlan90
Internet  171.64.74.235          15   0019.b936.e608  ARPA   Vlan74
Internet  10.79.12.3             72   001a.3001.fc00  ARPA   Vlan912
Internet  10.79.14.1              -   0000.0c07.ac5a  ARPA   Vlan914
Internet  10.79.13.2              -   00d0.055d.2400  ARPA   Vlan913
Internet  172.24.70.184           1   001e.2300.0478  ARPA   Vlan70
Internet  172.24.77.179           0   0005.5d59.9bb6  ARPA   Vlan77
Internet  172.27.75.183           0   0026.c6ce.fb92  ARPA   Vlan374
Internet  171.64.70.230         128   0026.c78c.b77a  ARPA   Vlan70
Internet  172.24.92.163           9   001b.7815.35b5  ARPA   Vlan92
Internet  171.64.68.228         112   e0cb.4e3f.889f  ARPA   Vlan68
Internet  172.24.75.180           2   f46d.0410.5590  ARPA   Vlan75
Internet  10.79.11.5             78   0050.567f.793d  ARPA   Vlan911
Internet  171.64.15.175           0   001e.c92f.9fd3  ARPA   Vlan291
Internet  172.24.74.181           0   e63d.c988.b1ad  ARPA   Vlan74
Internet  171.64.92.252           2   0014.d11c.4df0  ARPA   Vlan92
Internet  172.24.67.188           1   0030.482d.4b6a  ARPA   Vlan67
Internet  10.79.12.2              -   00d0.055d.2400  ARPA   Vlan912
Internet  10.79.15.1              -   0000.0c07.ac5a  ARPA   Vlan915
Internet  172.24.69.186          18   0019.d180.47e3  ARPA   Vlan68
Internet  172.24.70.185           1   001e.2300.046d  ARPA   Vlan70
Internet  171.64.75.236           0   Incomplete      ARPA   
Internet  172.27.75.176         158   001c.b3b8.1aed  ARPA   Vlan374
Internet  171.67.77.233          91   0022.19fb.2c67  ARPA   Vlan376
Internet  172.24.92.164         131   001b.781c.173c  ARPA   Vlan92
Internet  171.64.92.251          11   001f.f350.4cb1  ARPA   Vlan92
Internet  171.64.68.227           0   001e.c92f.a2f5  ARPA   Vlan68
Internet  172.27.76.183         149   0025.9035.a21e  ARPA   Vlan376
Internet  172.24.73.177          11   0014.2274.017c  ARPA   Vlan72
Internet  171.67.74.238           2   00d0.b757.b83a  ARPA   Vlan374
Internet  171.64.72.239           4   000c.29a5.038a  ARPA   Vlan72
Internet  172.24.68.188           0   00b0.d03d.c893  ARPA   Vlan68
Internet  171.64.74.237         225   0014.fd10.8f10  ARPA   Vlan74
Internet  10.79.8.1               -   0000.0c07.ac5a  ARPA   Vlan908
Internet  10.79.11.2              -   00d0.055d.2400  ARPA   Vlan911
Internet  172.24.67.187         134   001a.922b.75b8  ARPA   Vlan67
Internet  172.27.74.177          86   000d.b917.fb2c  ARPA   Vlan374
Internet  172.24.70.190           1   001e.2300.036e  ARPA   Vlan70
Internet  171.67.64.229           0   Incomplete      ARPA   
Internet  171.64.68.226           0   Incomplete      ARPA   
Internet  171.64.64.230           0   Incomplete      ARPA   
Internet  171.64.92.250           4   0022.191b.d32b  ARPA   Vlan92
Internet  171.67.77.232           0   0025.00ee.a6af  ARPA   Vlan376
Internet  172.24.74.179           9   a4ba.dbfa.de10  ARPA   Vlan74
Internet  171.67.74.239           2   0014.2272.373c  ARPA   Vlan374
Internet  172.24.73.176           3   0014.2274.2f0f  ARPA   Vlan72
Internet  171.64.100.194        112   000c.29d4.015b  ARPA   Vlan100
Internet  172.27.74.176         132   000d.b916.f0dc  ARPA   Vlan374
Internet  171.64.74.236           1   0019.b936.be20  ARPA   Vlan74
Internet  10.79.9.1               -   0000.0c07.ac5a  ARPA   Vlan909
Internet  10.79.10.2              -   00d0.055d.2400  ARPA   Vlan910
Internet  172.24.67.186         134   0018.f3e6.6149  ARPA   Vlan67
Internet  172.24.72.177           4   001d.091d.80f5  ARPA   Vlan72
Internet  172.24.70.191           1   001e.2300.0330  ARPA   Vlan70
Internet  171.67.77.235          24   c42c.0323.f010  ARPA   Vlan376
Internet  172.27.75.178          27   001e.c247.0d0f  ARPA   Vlan374
Internet  172.24.73.179          12   0014.2208.96bf  ARPA   Vlan72
Internet  172.24.74.176         134   001e.68a9.fa00  ARPA   Vlan74
Internet  172.24.96.154           0   0004.00b1.529e  ARPA   Vlan96
Internet  172.24.92.166           0   c42c.0331.b56a  ARPA   Vlan92
Internet  172.24.68.190         115   0019.b9de.f98b  ARPA   Vlan68
Internet  172.24.100.158         35   0800.207e.7b7c  ARPA   Vlan100
Internet  10.79.10.1              -   0000.0c07.ac5a  ARPA   Vlan910
Internet  10.79.9.2               -   00d0.055d.2400  ARPA   Vlan909
Internet  172.24.67.185         134   001a.922b.75e4  ARPA   Vlan67
Internet  172.27.74.179          86   000d.b915.bf20  ARPA   Vlan374
Internet  171.67.77.234           0   Incomplete      ARPA   
Internet  172.24.96.155          20   001a.a0a1.1755  ARPA   Vlan96
Internet  172.24.73.178           6   0014.2274.0110  ARPA   Vlan72
Internet  171.67.74.237           2   00d0.b757.b520  ARPA   Vlan374
Internet  172.24.72.179           4   0030.48dd.d214  ARPA   Vlan72
Internet  172.27.76.180         114   001c.c0a3.9d61  ARPA   Vlan376
Internet  171.64.100.192         23   001d.ba95.aae1  ARPA   Vlan100
Internet  172.24.74.177           5   0025.6484.5b5f  ARPA   Vlan74
Internet  171.64.74.238         192   0019.b936.e608  ARPA   Vlan74
Internet  10.79.11.1              -   0000.0c07.ac5a  ARPA   Vlan911
Internet  10.79.8.2               -   00d0.055d.2400  ARPA   Vlan908
Internet  172.24.67.184         134   001a.9229.01bf  ARPA   Vlan67
Internet  172.27.74.178          89   000d.b916.ee44  ARPA   Vlan374
Internet  172.24.70.189           2   001e.2300.048f  ARPA   Vlan70
Internet  172.24.68.160           6   0021.9bff.8b7f  ARPA   Vlan68
Internet  10.79.12.25            21   0021.9b90.8bb2  ARPA   Vlan912
Internet  10.79.20.1              -   0000.0c07.ac5a  ARPA   Vlan920
Internet  172.27.74.173          86   000d.b917.ff14  ARPA   Vlan374
Internet  172.24.74.175           0   Incomplete      ARPA   
Internet  171.67.77.244          55   e069.9553.37bd  ARPA   Vlan376
Internet  171.64.100.222         10   0013.7298.ea2c  ARPA   Vlan100
Internet  172.24.92.185           6   001b.a954.7899  ARPA   Vlan92
Internet  172.27.74.172           2   000d.b916.f058  ARPA   Vlan374
Internet  171.64.92.230          50   b8ac.6f88.55f9  ARPA   Vlan92
Internet  10.79.12.24            12   0021.9ba4.08d2  ARPA   Vlan912
Internet  171.64.64.250          10   0005.020b.32ce  ARPA   Vlan64
Internet  172.24.96.133           5   000b.db7a.9c7c  ARPA   Vlan96
Internet  172.24.69.160           4   0030.4879.b6da  ARPA   Vlan68
Internet  171.64.74.243           0   Incomplete      ARPA   
Internet  172.24.92.186          22   842b.2bac.de6a  ARPA   Vlan92
Internet  171.64.75.242           0   0030.1bb3.b0fa  ARPA   Vlan75
Internet  172.24.72.174          19   0a40.2296.3b0a  ARPA   Vlan72
Internet  172.27.75.174           2   c80a.a904.2741  ARPA   Vlan374
Internet  171.64.72.241           9   1c6f.65a9.7f8e  ARPA   Vlan72
Internet  172.24.73.175           0   0014.2274.0fb3  ARPA   Vlan72
Internet  171.64.90.227          31   0800.2082.4e4b  ARPA   Vlan90
Internet  10.79.12.27             8   0014.4fed.bd8d  ARPA   Vlan912
Internet  10.79.21.2              -   00d0.055d.2400  ARPA   Vlan921
Internet  172.27.74.175          86   000d.b916.f0d8  ARPA   Vlan374
Internet  172.24.70.160          12   001f.2824.c900  ARPA   Vlan70
Internet  172.24.101.130          2   0019.d1e7.11da  ARPA   Vlan100
Internet  172.27.74.174           2   000d.b918.0398  ARPA   Vlan374
Internet  172.24.68.163           2   0030.48c5.af16  ARPA   Vlan68
Internet  10.79.20.2              -   00d0.055d.2400  ARPA   Vlan920
Internet  172.24.72.175          34   0050.5611.ffaa  ARPA   Vlan72
Internet  172.24.75.172         160   0010.4b28.9fa9  ARPA   Vlan75
Internet  171.64.78.246           1   000c.297e.f59a  ARPA   Vlan78
Internet  172.27.75.168           2   e0f8.4740.84d4  ARPA   Vlan374
Internet  172.24.100.132          5   0014.229a.501b  ARPA   Vlan100
Internet  10.79.12.29           226   0030.48c9.c47e  ARPA   Vlan912
Internet  172.24.96.128           0   000d.5692.16b5  ARPA   Vlan96
Internet  172.20.7.235           16   0013.5f53.e01b  ARPA   TenGigabitEthernet7/1.3
Internet  172.27.74.169          51   000d.b916.ef10  ARPA   Vlan374
Internet  10.79.16.1              -   0000.0c07.ac5a  ARPA   Vlan916
Internet  10.79.19.2              -   00d0.055d.2400  ARPA   Vlan919
Internet  171.64.101.218          0   0002.b388.96ca  ARPA   Vlan100
Internet  172.24.69.165           1   0030.4879.bb36  ARPA   Vlan68
Internet  171.64.91.229          64   001b.d318.3a0c  ARPA   Vlan90
Internet  171.67.77.240         225   70cd.602a.65c0  ARPA   Vlan376
Internet  172.24.75.170           0   0030.1bb0.63b8  ARPA   Vlan75
Internet  10.79.12.28           217   0030.48c9.b7e8  ARPA   Vlan912
Internet  172.20.6.235           16   001c.b044.481b  ARPA   TenGigabitEthernet7/1.3
Internet  172.24.96.129           6   000b.db7b.c309  ARPA   Vlan96
Internet  171.64.93.227         102   0003.4796.3c62  ARPA   Vlan92
Internet  171.64.101.219         80   000f.2098.a403  ARPA   Vlan100
Internet  172.24.67.162           3   0030.482e.5e66  ARPA   Vlan67
Internet  10.79.17.1              -   0000.0c07.ac5a  ARPA   Vlan917
Internet  10.79.18.2              -   00d0.055d.2400  ARPA   Vlan918
Internet  171.64.15.177           -   00d0.055d.2400  ARPA   Vlan291
Internet  10.79.12.31            94   0030.48c9.c478  ARPA   Vlan912
Internet  171.64.15.178           0   001e.c92f.9eac  ARPA   Vlan291
Internet  172.27.74.171           2   000d.b916.f0b0  ARPA   Vlan374
Internet  172.27.76.173           5   7071.bcb0.acd2  ARPA   Vlan376
Internet  171.64.92.225           0   0011.432f.fb38  ARPA   Vlan92
Internet  172.24.72.170           1   0004.23a6.2702  ARPA   Vlan72
Internet  171.64.100.217          2   0800.207b.b616  ARPA   Vlan100
Internet  172.24.96.130           8   000b.db79.af04  ARPA   Vlan96
Internet  172.24.67.161           0   0030.482d.4b6e  ARPA   Vlan67
Internet  10.79.18.1              -   0000.0c07.ac5a  ARPA   Vlan918
Internet  10.79.17.2              -   00d0.055d.2400  ARPA   Vlan917
Internet  171.64.72.245          40   00b0.d006.9aa0  ARPA   Vlan72
Internet  171.67.77.242         215   c42c.0339.ab35  ARPA   Vlan376
Internet  171.64.70.250           0   0018.0a30.0a4e  ARPA   Vlan70
Internet  172.24.74.169           3   0013.7210.5865  ARPA   Vlan74
Internet  172.24.99.128           0   001d.605b.63ee  ARPA   Vlan99
Internet  172.24.96.131           0   000b.db78.268d  ARPA   Vlan96
Internet  171.64.15.179         198   001a.3001.fc00  ARPA   Vlan291
Internet  172.24.78.173           9   000e.7fe8.e0bd  ARPA   Vlan78
Internet  10.79.12.30            98   0030.48c9.b96e  ARPA   Vlan912
Internet  10.79.19.1              -   0000.0c07.ac5a  ARPA   Vlan919
Internet  10.79.16.2              -   00d0.055d.2400  ARPA   Vlan916
Internet  172.27.74.170          86   000d.b916.f048  ARPA   Vlan374
Internet  172.27.75.164           2   001f.3b30.9201  ARPA   Vlan374
Internet  10.79.12.17           234   0021.286d.aa84  ARPA   Vlan912
Internet  172.24.68.168           0   0001.e62b.e162  ARPA   Vlan68
Internet  171.67.66.242           7   60eb.6921.5b61  ARPA   Vlan366
Internet  172.24.74.166           0   001e.2300.01d4  ARPA   Vlan74
Internet  172.27.74.165           2   000d.b916.effc  ARPA   Vlan374
Internet  172.24.100.136          2   0020.4a84.8a6a  ARPA   Vlan100
Internet  172.24.75.167           4   0030.1bb0.63b9  ARPA   Vlan75
Internet  10.79.31.2              -   00d0.055d.2400  ARPA   Vlan931
Internet  172.24.67.175          94   001a.9229.01bc  ARPA   Vlan67
Internet  172.24.70.170           1   001e.2300.046c  ARPA   Vlan70
Internet  172.27.76.162           0   e0cb.4ea0.805b  ARPA   Vlan376
Internet  171.67.66.243           7   60eb.6921.5b1b  ARPA   Vlan366
Internet  172.24.74.167           1   001e.2300.03f6  ARPA   Vlan74
Internet  172.27.74.164           2   000d.b915.c054  ARPA   Vlan374
Internet  171.64.93.239           4   0011.114d.8358  ARPA   Vlan92
Internet  172.24.92.177           2   0009.5bbc.c712  ARPA   Vlan92
Internet  10.79.12.16             1   0014.4fee.2b20  ARPA   Vlan912
Internet  10.79.29.1              -   0000.0c07.ac5a  ARPA   Vlan929
Internet  10.79.30.2              -   00d0.055d.2400  ARPA   Vlan930
Internet  172.24.67.174          93   001a.921d.59d1  ARPA   Vlan67
Internet  172.24.68.170           1   0013.2001.c847  ARPA   Vlan68
Internet  171.64.91.234           1   000b.7866.c1de  ARPA   Vlan90
Internet  171.67.66.240           7   60eb.6921.5b52  ARPA   Vlan366
Internet  172.27.76.161           0   6c62.6d54.8071  ARPA   Vlan376
Internet  171.64.68.245         183   4061.86f2.c80e  ARPA   Vlan68
Internet  172.27.74.167           2   000d.b916.efe8  ARPA   Vlan374
Internet  172.24.70.168           0   0024.a84a.2500  ARPA   Vlan70
Internet  172.24.92.178           0   0009.5bbc.c8ff  ARPA   Vlan92
Internet  171.64.66.243           7   00a0.2451.7ab6  ARPA   Vlan66
Internet  10.79.12.19             6   0014.4fee.2b02  ARPA   Vlan912
Internet  172.24.74.164          10   001e.2300.03dd  ARPA   Vlan74
Internet  10.79.30.1              -   0000.0c07.ac5a  ARPA   Vlan930
Internet  10.79.29.2              -   00d0.055d.2400  ARPA   Vlan929
Internet  172.24.67.173          93   001a.921d.5cac  ARPA   Vlan67
Internet  172.24.72.166           4   0025.2234.2b71  ARPA   Vlan72
Internet  171.67.67.240           0   Incomplete      ARPA   
Internet  171.64.70.246         137   d0df.9a64.4f5e  ARPA   Vlan70
Internet  171.64.90.234         157   001f.f3d7.adec  ARPA   Vlan90
Internet  171.67.66.241           7   60eb.6921.5c3d  ARPA   Vlan366
Internet  172.24.74.165           0   001e.2300.0476  ARPA   Vlan74
Internet  172.27.74.166           2   000d.b916.efbc  ARPA   Vlan374
Internet  171.64.64.240           1   0050.56a7.2d89  ARPA   Vlan64
Internet  10.79.31.1              -   0000.0c07.ac5a  ARPA   Vlan931
Internet  172.24.67.172          93   001a.921d.59fa  ARPA   Vlan67
Internet  172.24.69.170           1   0030.4879.6bba  ARPA   Vlan68
Internet  172.24.75.163           0   0030.1bb4.ca58  ARPA   Vlan75
Internet  172.24.96.136           0   001a.a0a1.15ae  ARPA   Vlan96
Internet  172.24.73.161         125   0050.455c.ef2d  ARPA   Vlan72
Internet  172.20.6.226           15   0015.c723.19c0  ARPA   TenGigabitEthernet7/1.3
Internet  172.24.72.160          37   0003.ba0b.154d  ARPA   Vlan72
Internet  172.20.5.225            0   0018.741c.a240  ARPA   TenGigabitEthernet1/3.2
Internet  171.64.92.235           0   0021.9b3b.7835  ARPA   Vlan92
Internet  172.24.101.141        151   0010.c662.35f0  ARPA   Vlan100
Internet  171.67.74.254           2   0030.48b0.5048  ARPA   Vlan374
Internet  172.27.76.167           1   001a.a0c8.e073  ARPA   Vlan376
Internet  172.24.70.174          72   0016.c89d.fec1  ARPA   Vlan70
Internet  172.24.69.173           4   0030.4879.686a  ARPA   Vlan68
Internet  171.64.90.236           0   4061.8662.96f6  ARPA   Vlan90
Internet  172.20.7.226           59   0018.741c.9e80  ARPA   TenGigabitEthernet7/1.3
Internet  171.64.15.185           0   001e.c92f.a1d7  ARPA   Vlan291
Internet  172.24.73.160           0   0025.902c.1af0  ARPA   Vlan72
Internet  172.20.4.225            0   0015.c723.1900  ARPA   TenGigabitEthernet1/3.2
Internet  172.24.69.172           5   0030.4879.bb34  ARPA   Vlan68
Internet  10.79.12.20            44   0022.195a.f44b  ARPA   Vlan912
Internet  172.24.67.170          93   001a.9229.0200  ARPA   Vlan67
Internet  172.24.70.175          72   0016.c89e.2841  ARPA   Vlan70
Internet  172.27.74.160           0   0014.2272.38d1  ARPA   Vlan374
Internet  171.64.78.248           7   001e.c95d.0f24  ARPA   Vlan78
Internet  172.24.74.160           0   Incomplete      ARPA   
Internet  10.79.12.23            44   0021.9b90.82cb  ARPA   Vlan912
Internet  171.64.91.238           4   0010.b552.d963  ARPA   Vlan90
Internet  172.20.7.225           59   0018.741c.a240  ARPA   TenGigabitEthernet7/1.3
Internet  171.64.68.241           0   00c0.4f2c.7936  ARPA   Vlan68
Internet  171.64.15.186          19   001e.c92f.a2cf  ARPA   Vlan291
Internet  171.67.66.244          72   0015.17af.f6e7  ARPA   Vlan366
Internet  172.20.4.226            0   0015.c723.19c0  ARPA   TenGigabitEthernet1/3.2
Internet  172.24.101.143          1   0021.9b1d.dd68  ARPA   Vlan100
Internet  172.24.69.175           4   0030.4879.6872  ARPA   Vlan68
Internet  172.20.6.225           16   0015.c723.1900  ARPA   TenGigabitEthernet7/1.3
Internet  172.24.73.162         181   0050.455c.ee93  ARPA   Vlan72
Internet  171.64.15.187         198   001d.0934.74dc  ARPA   Vlan291
Internet  172.20.5.226            0   0018.741c.9e80  ARPA   TenGigabitEthernet1/3.2
Internet  172.27.76.164           4   a4ba.dbf3.5ed8  ARPA   Vlan376
Internet  171.64.92.232           9   0021.7028.4424  ARPA   Vlan92
Internet  10.79.12.22            10   0021.9b90.8d50  ARPA   Vlan912
Internet  172.24.68.175           3   0024.8c7f.0ffc  ARPA   Vlan68
Internet  172.24.74.161          11   0090.c2cc.bf23  ARPA   Vlan74
Internet  172.27.74.162          89   000d.b916.f004  ARPA   Vlan374
Internet  172.24.69.174           4   0030.4879.bb30  ARPA   Vlan68
Internet  172.27.75.156           0   58b0.357b.4354  ARPA   Vlan374
Internet  172.24.72.156         129   0a40.d6f1.3b0a  ARPA   Vlan72
Internet  172.24.73.157           1   0025.902c.8454  ARPA   Vlan72
Internet  172.24.96.180           1   0010.5a0d.1d62  ARPA   Vlan96
Internet  171.64.75.192           2   0030.1bb0.9caf  ARPA   Vlan75
Internet  172.24.78.154          22   0030.48c4.0284  ARPA   Vlan78
Internet  171.64.91.208           8   000f.ea86.87a8  ARPA   Vlan90
Internet  172.24.69.145           0   001b.2fbe.f779  ARPA   Vlan68
Internet  171.64.92.215           8   0025.64cb.64b4  ARPA   Vlan92
Internet  172.24.90.142           0   0015.17d8.14c8  ARPA   Vlan90
Internet  172.24.100.176          2   0012.3f77.93f2  ARPA   Vlan100
Internet  172.27.74.157           2   0014.2272.375d  ARPA   Vlan374
Internet  171.64.66.201          72   0011.4332.51c8  ARPA   Vlan66
Internet  172.24.66.150          72   001a.8cf0.d460  ARPA   Vlan66
Internet  10.79.12.41            15   0030.48fa.90ce  ARPA   Vlan912
Internet  171.64.68.207          10   00b0.d084.0c0b  ARPA   Vlan68
Internet  171.64.73.194           1   0011.116c.dc09  ARPA   Vlan72
Internet  171.64.100.238          0   Incomplete      ARPA   
Internet  172.27.75.157         189   581f.aa97.d0f9  ARPA   Vlan374
Internet  172.24.67.150          51   b8ac.6f28.a631  ARPA   Vlan67
Internet  172.24.74.159          68   001f.bc01.97c7  ARPA   Vlan74
Internet  172.24.101.176          0   0025.6401.234c  ARPA   Vlan100
Internet  172.24.96.181           0   001a.a064.7de6  ARPA   Vlan96
Internet  172.24.73.156           0   0025.902c.8456  ARPA   Vlan72
Internet  172.24.90.143           0   0015.17d7.f7ac  ARPA   Vlan90
Internet  172.27.74.156           2   0014.2272.38fe  ARPA   Vlan374
Internet  10.79.12.40            49   0030.48fa.0254  ARPA   Vlan912
Internet  10.79.12.43           191   0030.48fa.0326  ARPA   Vlan912
Internet  192.168.136.130       155   0019.b9dd.6f75  ARPA   Vlan898
Internet  172.24.73.159           1   0025.902c.816e  ARPA   Vlan72
Internet  171.64.75.194          20   0030.1bb0.654f  ARPA   Vlan75
Internet  171.64.92.213           1   0015.f224.b2d1  ARPA   Vlan92
Internet  172.24.96.182           2   001a.a0a1.1758  ARPA   Vlan96
Internet  172.27.74.159           0   0014.2272.38cb  ARPA   Vlan374
Internet  171.67.65.203          83   0030.1bb0.6a62  ARPA   Vlan365
Internet  172.24.101.179         78   0011.bb22.8202  ARPA   Vlan100
Internet  172.24.72.158           1   0002.b39d.8585  ARPA   Vlan72
Internet  172.24.71.145           9   0003.ba14.9ed0  ARPA   Vlan71
Internet  171.64.64.200           0   Incomplete      ARPA   
Internet  172.24.101.178          0   Incomplete      ARPA   
Internet  171.64.99.235           9   001f.160c.98da  ARPA   Vlan99
Internet  171.64.70.206           0   0018.0a30.03ee  ARPA   Vlan70
Internet  172.24.67.148          26   bc30.5bae.6c61  ARPA   Vlan67
Internet  172.24.100.179         19   0008.74c2.fde7  ARPA   Vlan100
Internet  172.24.73.158           0   0025.902c.25a7  ARPA   Vlan72
Internet  172.24.92.139          10   0014.3844.5542  ARPA   Vlan92
Internet  172.24.90.141           0   0015.17d8.1338  ARPA   Vlan90
Internet  171.67.65.202          83   0030.4828.85e6  ARPA   Vlan365
Internet  10.79.12.42           151   0030.48bd.62b8  ARPA   Vlan912
Internet  172.27.64.148           2   0021.702c.2d39  ARPA   Vlan364
Internet  172.27.74.158           0   0014.2272.3730  ARPA   Vlan374
Internet  192.168.136.131         2   0024.81e8.25e2  ARPA   Vlan898
Internet  172.24.73.153           0   0025.902c.1d9d  ARPA   Vlan72
Internet  172.24.67.147           0   bc30.5bb0.6aea  ARPA   Vlan67
Internet  172.24.92.140           7   0014.389d.e5b4  ARPA   Vlan92
Internet  172.24.100.180        110   00e0.8156.7f27  ARPA   Vlan100
Internet  172.24.72.152          17   0800.20c4.4794  ARPA   Vlan72
Internet  192.168.136.132        92   0019.b9dd.6f6b  ARPA   Vlan898
Internet  10.79.12.45           101   0025.9010.2c12  ARPA   Vlan912
Internet  172.24.70.150          12   001f.281f.c800  ARPA   Vlan70
Internet  172.27.76.158           0   001a.a0a1.f9fd  ARPA   Vlan376
Internet  172.27.75.153         165   8ca9.828f.b216  ARPA   Vlan374
Internet  171.64.75.197           2   0011.117b.6226  ARPA   Vlan75
Internet  192.168.136.133         0   0026.b966.784a  ARPA   Vlan898
Internet  172.24.73.152           1   0025.902c.829e  ARPA   Vlan72
Internet  172.24.72.153          11   bcae.c591.50d0  ARPA   Vlan72
Internet  172.24.92.141           5   0080.77d3.4526  ARPA   Vlan92
Internet  171.64.92.210           6   0019.b9e1.07ff  ARPA   Vlan92
Internet  172.24.96.177           1   001a.a0a1.1638  ARPA   Vlan96
Internet  10.79.12.44           168   0030.48fa.0352  ARPA   Vlan912
Internet  172.27.74.152           2   0014.2272.3880  ARPA   Vlan374
Internet  171.67.65.204           1   0030.1baf.b64d  ARPA   Vlan365
Internet  171.64.64.206          62   842b.2b52.154c  ARPA   Vlan64
Internet  171.64.75.198           0   Incomplete      ARPA   
Internet  172.27.75.154          56   d89e.3f46.df96  ARPA   Vlan374
Internet  171.64.64.205           7   842b.2b68.77a7  ARPA   Vlan64
Internet  172.24.101.183          0   000c.29a5.4949  ARPA   Vlan100
Internet  172.24.73.155           0   0025.902c.25a8  ARPA   Vlan72
Internet  171.64.92.209           0   0025.64cb.85ff  ARPA   Vlan92
Internet  10.79.12.47            30   0025.9010.2d0e  ARPA   Vlan912
Internet  172.24.92.142           7   001b.a93a.d6c2  ARPA   Vlan92
Internet  171.67.65.207          83   0030.1bb3.c964  ARPA   Vlan365
Internet  172.24.72.154          17   0002.b39d.8585  ARPA   Vlan72
Internet  171.67.69.202           0   Incomplete      ARPA   
Internet  171.64.68.200           0   0026.b9a0.104a  ARPA   Vlan68
Internet  171.64.70.202           0   0018.0a30.0ad7  ARPA   Vlan70
Internet  192.168.136.135         3   0026.b95e.0c20  ARPA   Vlan898
Internet  172.24.73.154           5   0025.902c.82a6  ARPA   Vlan72
Internet  171.67.65.206          54   0030.1bb0.6b36  ARPA   Vlan365
Internet  172.24.69.150           5   0004.00de.672a  ARPA   Vlan68
Internet  10.79.12.46            26   0025.9010.2efc  ARPA   Vlan912
Internet  172.24.78.157          37   0021.5e46.3492  ARPA   Vlan78
Internet  171.64.73.197          17   0011.116c.dc09  ARPA   Vlan72
Internet  171.64.68.199           4   001e.c946.c3c9  ARPA   Vlan68
Internet  171.64.100.231          2   0021.9761.1181  ARPA   Vlan100
Internet  172.24.73.149           0   0025.902c.1da1  ARPA   Vlan72
Internet  192.168.1.1           123   0010.dbbf.c480  ARPA   FastEthernet4/46
Internet  172.27.76.147           0   0019.b947.89cd  ARPA   Vlan376
Internet  171.64.91.216          14   c42c.030b.54ab  ARPA   Vlan90
Internet  171.64.90.217           1   0017.9a36.d7f4  ARPA   Vlan90
Internet  172.24.101.185         59   000c.29f5.5b9c  ARPA   Vlan100
Internet  172.24.72.148          47   000e.0c66.5dce  ARPA   Vlan72
Internet  192.168.136.136         0   0021.9b9a.c083  ARPA   Vlan898
Internet  10.79.12.33           163   0030.48c9.c380  ARPA   Vlan912
Internet  171.66.4.133          125   00c0.9f44.833e  ARPA   Vlan201
Internet  172.24.69.153          11   0030.4879.692c  ARPA   Vlan68
Internet  171.67.76.204         124   0018.f80f.8ddd  ARPA   Vlan376
Internet  171.64.74.200           0   0014.38d2.071c  ARPA   Vlan74
Internet  10.79.12.32            14   0030.48c9.c384  ARPA   Vlan912
Internet  171.64.90.216          11   0003.ba36.1776  ARPA   Vlan90
