Prefix               Next Hop             Interface
171.65.8.0/22        172.20.4.98          Vlan2
171.65.12.0/22       172.20.4.98          Vlan2
171.65.16.0/22       172.20.4.98          Vlan2
171.65.20.0/22       172.20.4.98          Vlan2
171.65.24.0/22       172.20.4.98          Vlan2
171.65.28.0/22       172.20.4.98          Vlan2
171.65.32.0/23       172.20.4.98          Vlan2
171.65.34.0/23       172.20.4.98          Vlan2
171.65.36.0/22       172.20.4.98          Vlan2
171.65.40.0/26       172.20.4.98          Vlan2
171.65.40.64/28      172.20.4.98          Vlan2
171.65.40.80/28      172.20.4.98          Vlan2
171.65.40.96/27      172.20.4.98          Vlan2
171.65.40.128/26     172.20.4.98          Vlan2
171.65.40.192/26     172.20.4.98          Vlan2
171.65.41.0/24       172.20.4.98          Vlan2
171.65.48.0/22       172.20.4.98          Vlan2
171.65.52.0/23       172.20.4.98          Vlan2
171.65.54.0/23       172.20.4.98          Vlan2
171.65.56.0/23       172.20.4.98          Vlan2
171.65.58.0/23       172.20.4.98          Vlan2
171.65.60.0/22       172.20.4.98          Vlan2
171.65.66.0/23       172.20.4.97          Vlan2
171.65.68.0/23       172.20.4.98          Vlan2
171.65.71.0/25       172.20.4.98          Vlan2
171.65.71.128/27     172.20.4.98          Vlan2
171.65.71.192/26     172.20.4.98          Vlan2
171.65.76.0/23       172.20.4.98          Vlan2
171.65.79.0/24       172.20.4.98          Vlan2
171.65.80.0/23       172.20.4.98          Vlan2
171.65.82.0/23       172.20.4.98          Vlan2
171.65.84.0/22       172.20.4.98          Vlan2
171.65.88.0/22       172.20.4.98          Vlan2
171.65.92.0/22       172.20.4.98          Vlan2
171.65.96.0/23       172.20.4.98          Vlan2
171.65.98.0/24       172.20.4.98          Vlan2
171.65.99.0/24       172.20.4.98          Vlan2
171.65.100.0/24      172.20.4.98          Vlan2
171.65.101.0/24      172.20.4.98          Vlan2
171.65.102.0/23      172.20.4.98          Vlan2
171.65.106.0/23      172.20.4.98          Vlan2
171.65.108.0/23      172.20.4.98          Vlan2
171.65.110.0/23      172.20.4.98          Vlan2
171.65.114.128/25    172.20.4.98          Vlan2
171.65.115.0/24      172.20.4.98          Vlan2
171.65.120.0/22      172.20.4.98          Vlan2
171.65.126.0/25      172.20.4.98          Vlan2
171.65.127.0/24      172.20.4.98          Vlan2
171.65.160.0/22      172.20.4.98          Vlan2
171.65.164.0/22      172.20.4.98          Vlan2
171.65.176.0/28      172.20.4.98          Vlan2
171.66.0.0/24        172.20.4.2           Vlan2
171.66.1.1/32        receive              Loopback2
171.66.1.32/28       172.20.10.3          Vlan11
171.66.1.64/28       attached             Vlan590
171.66.1.64/32       receive              Vlan590
171.66.1.65/32       attached             Vlan590
171.66.1.71/32       attached             Vlan590
171.66.1.72/32       attached             Vlan590
171.66.1.73/32       receive              Vlan590
171.66.1.74/32       attached             Vlan590
171.66.1.79/32       receive              Vlan590
171.66.1.128/29      attached             Vlan861
171.66.1.128/32      receive              Vlan861
171.66.1.129/32      receive              Vlan861
171.66.1.130/32      attached             Vlan861
171.66.1.131/32      attached             Vlan861
171.66.1.135/32      receive              Vlan861
171.66.1.160/29      172.20.10.6          Vlan11
171.66.1.192/27      172.20.5.33          Vlan2
171.66.1.224/28      172.20.4.2           Vlan2
171.66.1.248/29      172.20.10.6          Vlan11
171.66.2.16/28       172.20.4.2           Vlan2
171.66.2.64/26       172.20.4.2           Vlan2
171.66.3.0/24        172.20.4.2           Vlan2
171.66.4.32/27       172.20.2.17          Vlan22
171.66.4.64/27       172.20.4.65          Vlan2
171.66.4.96/27       172.20.4.98          Vlan2
171.66.4.128/29      172.20.4.129         Vlan2
171.66.4.160/29      172.20.4.161         Vlan2
171.66.4.192/27      172.20.4.193         Vlan2
171.66.4.224/27      172.20.4.225         Vlan2
171.66.5.0/27        172.20.2.129         Vlan22
171.66.5.224/27      172.20.5.225         Vlan2
171.66.6.32/28       attached             Vlan864
171.66.6.32/32       receive              Vlan864
171.66.6.33/32       receive              Vlan864
171.66.6.34/32       attached             Vlan864
171.66.6.37/32       attached             Vlan864
171.66.6.38/32       attached             Vlan864
171.66.6.39/32       attached             Vlan864
171.66.6.47/32       receive              Vlan864
171.66.6.80/28       172.20.10.6          Vlan11
171.66.6.96/27       attached             Vlan866
171.66.6.96/32       receive              Vlan866
171.66.6.97/32       receive              Vlan866
171.66.6.98/32       attached             Vlan866
171.66.6.101/32      attached             Vlan866
171.66.6.102/32      attached             Vlan866
171.66.6.127/32      receive              Vlan866
171.66.7.0/24        172.20.4.193         Vlan2
171.66.16.0/22       172.20.10.6          Vlan11
171.66.20.0/22       171.64.250.146       Vlan290
171.66.24.0/21       171.64.250.146       Vlan290
171.66.32.0/19       171.64.1.18          GigabitEthernet4/6.17
171.66.32.0/20       171.64.1.98          Vlan91
171.66.48.0/20       171.64.1.18          GigabitEthernet4/6.17
171.66.64.0/23       171.64.1.18          GigabitEthernet4/6.17
171.66.66.32/28      172.24.1.246         Vlan555
171.66.66.48/28      172.24.1.245         Vlan555
171.66.66.64/28      172.20.4.193         Vlan2
171.66.66.80/28      172.20.4.65          Vlan2
171.66.66.96/28      172.20.4.65          Vlan2
171.66.66.128/26     172.20.4.193         Vlan2
171.66.67.128/26     172.20.4.193         Vlan2
171.66.67.192/26     172.20.4.193         Vlan2
171.66.68.0/22       172.20.4.193         Vlan2
171.66.72.0/22       171.64.1.18          GigabitEthernet4/6.17
171.66.76.0/23       171.64.1.18          GigabitEthernet4/6.17
171.66.78.0/24       172.20.4.161         Vlan2
171.66.79.192/26     172.20.4.161         Vlan2
171.66.80.0/20       171.64.1.18          GigabitEthernet4/6.17
171.66.80.0/21       171.64.1.18          GigabitEthernet4/6.17
171.66.80.0/22       171.64.1.18          GigabitEthernet4/6.17
171.66.96.0/21       172.20.4.30          Vlan2
171.66.104.0/21      171.64.1.18          GigabitEthernet4/6.17
171.66.112.0/22      172.20.4.161         Vlan2
171.66.116.0/24      172.20.4.161         Vlan2
171.66.118.0/25      172.20.4.161         Vlan2
171.66.118.216/29    172.20.4.161         Vlan2
171.66.118.224/27    172.20.4.161         Vlan2
171.66.120.0/21      172.20.5.33          Vlan2
171.66.128.0/23      171.66.1.65          Vlan590
171.66.130.0/23      171.64.1.18          GigabitEthernet4/6.17
171.66.132.0/22      171.64.1.18          GigabitEthernet4/6.17
171.66.136.0/22      172.20.4.225         Vlan2
171.66.144.0/21      172.20.4.161         Vlan2
171.66.160.0/20      171.64.1.98          Vlan91
171.66.176.0/20      172.20.4.30          Vlan2
171.66.192.0/19      172.20.4.30          Vlan2
171.66.224.0/22      172.20.4.161         Vlan2
171.66.228.0/22      172.20.4.161         Vlan2
171.66.232.0/23      172.20.4.161         Vlan2
171.66.236.0/24      172.20.4.161         Vlan2
171.66.237.0/24      172.20.4.161         Vlan2
171.66.238.0/24      172.20.4.161         Vlan2
171.66.240.0/24      172.20.4.193         Vlan2
171.66.242.0/23      172.20.4.193         Vlan2
171.66.246.0/23      172.20.4.193         Vlan2
171.66.248.0/24      172.20.4.193         Vlan2
171.66.249.0/24      172.20.4.193         Vlan2
171.66.250.64/26     172.20.4.161         Vlan2
171.66.250.128/26    172.20.4.65          Vlan2
171.66.250.192/26    172.20.4.98          Vlan2
171.66.251.0/26      172.20.4.129         Vlan2
171.66.251.128/26    172.20.4.193         Vlan2
171.66.251.192/26    172.20.4.225         Vlan2
171.66.252.0/23      172.20.4.161         Vlan2
171.66.254.192/26    172.20.4.193         Vlan2
171.66.255.64/27     172.20.5.33          Vlan2
171.66.255.96/27     172.20.5.33          Vlan2
171.66.255.128/26    172.20.10.3          Vlan11
171.67.0.240/28      172.20.5.33          Vlan2
171.67.1.1/32        receive              Loopback3
171.67.1.128/29      attached             Vlan585
171.67.1.128/32      receive              Vlan585
171.67.1.129/32      receive              Vlan585
171.67.1.135/32      receive              Vlan585
171.67.2.0/25        attached             Vlan285
171.67.2.0/32        receive              Vlan285
171.67.2.1/32        attached             Vlan285
171.67.2.2/32        attached             Vlan285
171.67.2.3/32        receive              Vlan285
171.67.2.127/32      receive              Vlan285
171.67.3.0/24        172.20.4.193         Vlan2
171.67.4.0/27        172.20.4.193         Vlan2
171.67.4.32/27       172.20.4.193         Vlan2
171.67.4.64/28       172.20.4.193         Vlan2
171.67.4.80/28       172.20.4.193         Vlan2
171.67.4.128/27      172.20.4.193         Vlan2
171.67.4.160/27      172.20.4.193         Vlan2
171.67.5.32/27       172.20.4.193         Vlan2
171.67.5.64/28       172.20.4.193         Vlan2
171.67.5.80/28       172.20.4.193         Vlan2
171.67.5.96/28       172.20.4.193         Vlan2
171.67.5.112/28      172.20.4.193         Vlan2
171.67.5.128/28      172.20.4.193         Vlan2
171.67.5.144/28      172.20.4.193         Vlan2
171.67.5.160/28      172.20.4.193         Vlan2
171.67.5.176/28      172.20.4.193         Vlan2
171.67.5.192/28      172.20.4.193         Vlan2
171.67.5.216/29      172.20.4.193         Vlan2
171.67.5.224/29      172.20.4.193         Vlan2
171.67.5.248/29      171.64.250.194       Vlan294
171.67.6.128/26      172.20.4.193         Vlan2
171.67.6.192/26      172.20.4.193         Vlan2
171.67.7.96/27       172.20.4.193         Vlan2
171.67.7.160/28      172.20.4.193         Vlan2
171.67.7.192/27      172.20.4.193         Vlan2
171.67.7.232/29      172.20.4.193         Vlan2
171.67.7.240/29      172.20.4.193         Vlan2
171.67.8.0/24        172.20.4.193         Vlan2
171.67.9.0/26        171.67.2.11          Vlan285
171.67.9.128/28      171.67.2.13          Vlan285
171.67.9.144/28      171.67.2.13          Vlan285
171.67.9.160/28      171.67.2.13          Vlan285
171.67.9.192/28      172.20.4.193         Vlan2
171.67.9.208/28      172.20.4.193         Vlan2
171.67.9.224/28      172.20.4.193         Vlan2
171.67.9.240/28      171.67.2.15          Vlan285
171.67.10.0/27       172.20.4.193         Vlan2
171.67.10.32/28      171.64.250.186       Vlan293
171.67.10.48/28      171.64.250.218       Vlan297
171.67.10.64/27      171.64.250.218       Vlan297
171.67.10.96/27      172.20.4.193         Vlan2
171.67.10.128/26     171.64.250.210       Vlan296
171.67.10.128/27     172.20.4.193         Vlan2
171.67.10.144/28     172.20.4.193         Vlan2
171.67.10.160/27     172.20.4.193         Vlan2
171.67.10.192/27     172.20.4.193         Vlan2
171.67.10.224/27     172.20.4.193         Vlan2
171.67.11.0/27       171.67.2.12          Vlan285
171.67.11.16/29      172.20.4.193         Vlan2
171.67.11.24/29      172.20.4.193         Vlan2
171.67.11.32/29      172.20.4.193         Vlan2
171.67.11.64/26      172.20.4.193         Vlan2
171.67.11.128/26     171.64.250.178       Vlan292
171.67.11.224/28     172.20.10.3          Vlan11
171.67.11.240/30     171.64.250.146       Vlan290
171.67.12.0/24       172.20.5.33          Vlan2
171.67.14.0/23       172.20.4.193         Vlan2
171.67.16.0/23       172.20.5.33          Vlan2
171.67.18.0/24       172.20.5.33          Vlan2
171.67.20.0/24       172.20.5.33          Vlan2
171.67.22.0/24       172.20.5.33          Vlan2
171.67.24.0/23       172.20.5.33          Vlan2
171.67.32.0/28       171.67.2.14          Vlan285
171.67.32.16/28      172.20.4.193         Vlan2
171.67.32.32/28      172.20.4.193         Vlan2
171.67.32.64/29      172.20.4.193         Vlan2
171.67.32.72/29      172.20.4.193         Vlan2
171.67.32.80/29      172.20.4.193         Vlan2
171.67.32.88/29      171.67.2.14          Vlan285
171.67.32.96/27      171.67.2.14          Vlan285
171.67.32.128/27     171.67.2.12          Vlan285
171.67.32.128/29     172.20.4.193         Vlan2
171.67.32.136/29     172.20.4.193         Vlan2
171.67.32.144/29     172.20.4.193         Vlan2
171.67.32.152/29     172.20.4.193         Vlan2
171.67.32.160/28     171.64.250.194       Vlan294
171.67.32.160/29     172.20.4.193         Vlan2
171.67.32.168/29     172.20.4.193         Vlan2
171.67.32.192/27     172.20.4.193         Vlan2
171.67.32.224/27     172.20.4.193         Vlan2
171.67.33.0/27       172.20.4.193         Vlan2
171.67.33.32/27      172.20.4.193         Vlan2
171.67.33.64/27      172.20.4.193         Vlan2
171.67.33.96/27      171.64.250.186       Vlan293
171.67.33.192/26     172.20.4.193         Vlan2
171.67.34.0/23       172.20.4.193         Vlan2
171.67.36.0/22       172.20.4.193         Vlan2
171.67.37.128/25     172.20.4.193         Vlan2
171.67.40.0/22       172.20.4.193         Vlan2
171.67.44.0/22       172.20.4.193         Vlan2
171.67.64.0/24       172.20.4.129         Vlan2
171.67.65.0/24       172.20.4.129         Vlan2
171.67.66.0/24       172.20.4.129         Vlan2
171.67.67.0/24       172.20.4.129         Vlan2
171.67.68.0/24       172.20.4.129         Vlan2
171.67.69.0/24       172.20.4.129         Vlan2
171.67.70.0/24       172.20.4.129         Vlan2
171.67.71.0/24       172.20.4.129         Vlan2
171.67.72.0/23       172.20.4.129         Vlan2
171.67.74.0/23       172.20.4.129         Vlan2
171.67.76.0/23       172.20.4.129         Vlan2
171.67.78.0/23       172.20.4.129         Vlan2
171.67.80.0/22       172.20.4.65          Vlan2
171.67.84.0/23       172.20.4.65          Vlan2
171.67.86.0/24       172.20.4.65          Vlan2
171.67.87.0/24       172.20.4.65          Vlan2
171.67.88.0/24       172.20.4.65          Vlan2
171.67.100.0/22      172.20.4.65          Vlan2
171.67.104.0/23      172.20.4.65          Vlan2
171.67.106.0/27      172.20.4.65          Vlan2
171.67.108.0/24      172.20.4.65          Vlan2
171.67.112.0/20      172.20.5.33          Vlan2
171.67.128.0/22      172.20.4.193         Vlan2
171.67.132.0/22      172.20.4.193         Vlan2
171.67.136.0/23      172.20.4.193         Vlan2
171.67.138.0/24      172.20.4.193         Vlan2
171.67.139.0/24      172.20.4.193         Vlan2
171.67.140.0/23      172.20.4.193         Vlan2
171.67.142.0/24      172.20.4.193         Vlan2
171.67.143.0/25      172.20.4.193         Vlan2
171.67.143.128/25    172.20.4.193         Vlan2
171.67.144.0/23      172.20.4.161         Vlan2
171.67.146.0/23      172.20.4.225         Vlan2
171.67.148.0/22      172.20.4.161         Vlan2
171.67.160.0/19      171.64.1.39          Vlan64
171.67.193.0/24      172.20.4.193         Vlan2
171.67.194.0/26      172.20.4.193         Vlan2
171.67.194.64/26     172.20.4.193         Vlan2
171.67.195.128/26    172.20.4.193         Vlan2
171.67.195.192/27    172.20.4.193         Vlan2
171.67.195.224/27    172.20.4.193         Vlan2
171.67.197.0/26      172.20.4.161         Vlan2
171.67.197.128/28    172.20.4.161         Vlan2
171.67.197.144/28    172.20.4.161         Vlan2
171.67.197.160/29    172.20.4.161         Vlan2
171.67.197.176/28    172.20.4.161         Vlan2
171.67.197.192/27    172.20.4.161         Vlan2
171.67.197.224/27    172.20.4.161         Vlan2
171.67.199.0/24      172.20.4.161         Vlan2
171.67.200.0/26      172.20.4.225         Vlan2
171.67.200.64/26     172.20.4.225         Vlan2
171.67.200.128/25    172.20.4.225         Vlan2
171.67.202.0/24      172.20.4.225         Vlan2
171.67.203.0/24      172.20.4.225         Vlan2
171.67.204.0/24      172.20.4.65          Vlan2
171.67.208.0/24      172.20.5.33          Vlan2
171.67.209.0/24      172.20.5.33          Vlan2
171.67.211.0/24      172.20.5.33          Vlan2
171.67.212.0/25      172.20.5.33          Vlan2
171.67.213.0/24      172.20.5.33          Vlan2
171.67.214.0/27      172.20.5.33          Vlan2
171.67.214.32/29     172.20.5.33          Vlan2
171.67.214.40/29     172.20.5.33          Vlan2
171.67.214.48/29     172.20.5.33          Vlan2
171.67.214.56/29     172.20.5.33          Vlan2
171.67.214.64/27     172.20.5.33          Vlan2
171.67.214.128/27    172.20.5.33          Vlan2
171.67.214.160/27    172.20.5.33          Vlan2
171.67.215.0/27      172.20.5.33          Vlan2
171.67.215.32/27     172.20.5.33          Vlan2
171.67.215.64/27     172.20.5.33          Vlan2
171.67.215.144/28    172.20.5.33          Vlan2
171.67.215.160/27    172.20.5.33          Vlan2
171.67.215.192/26    172.20.5.33          Vlan2
171.67.216.0/27      172.20.5.33          Vlan2
171.67.216.32/28     172.20.5.33          Vlan2
171.67.216.48/29     172.20.5.33          Vlan2
171.67.216.56/29     172.20.5.33          Vlan2
171.67.216.64/26     172.20.5.33          Vlan2
171.67.216.128/28    172.20.5.33          Vlan2
171.67.216.144/29    172.20.5.33          Vlan2
171.67.216.152/29    172.20.5.33          Vlan2
171.67.216.160/27    172.20.5.33          Vlan2
171.67.216.192/27    172.20.5.33          Vlan2
171.67.216.224/29    172.20.5.33          Vlan2
171.67.216.232/29    172.20.5.33          Vlan2
171.67.216.240/28    172.20.5.33          Vlan2
171.67.217.0/28      172.20.5.33          Vlan2
171.67.217.16/28     172.20.5.33          Vlan2
171.67.217.32/28     172.20.5.33          Vlan2
171.67.217.48/28     172.20.5.33          Vlan2
171.67.217.64/28     172.20.5.33          Vlan2
171.67.217.80/28     172.20.5.33          Vlan2
171.67.217.96/29     172.20.5.33          Vlan2
171.67.217.112/28    172.20.5.33          Vlan2
171.67.217.128/25    172.20.5.33          Vlan2
171.67.218.0/28      172.20.5.33          Vlan2
171.67.218.16/28     172.20.5.33          Vlan2
171.67.218.32/28     172.20.5.33          Vlan2
171.67.218.48/29     172.20.5.33          Vlan2
171.67.218.56/29     172.20.5.33          Vlan2
171.67.218.64/26     172.20.5.33          Vlan2
171.67.218.128/27    172.20.5.33          Vlan2
171.67.218.160/28    172.20.5.33          Vlan2
171.67.218.176/28    172.20.5.33          Vlan2
171.67.218.192/27    172.20.5.33          Vlan2
171.67.218.224/27    172.20.5.33          Vlan2
171.67.219.0/28      172.20.5.33          Vlan2
171.67.219.32/27     172.20.5.33          Vlan2
171.67.219.64/27     172.20.5.33          Vlan2
171.67.219.96/28     172.20.5.33          Vlan2
171.67.219.112/28    172.20.5.33          Vlan2
171.67.219.128/26    172.20.5.33          Vlan2
171.67.219.192/27    172.20.5.33          Vlan2
171.67.219.224/28    172.20.5.33          Vlan2
171.67.219.240/28    172.20.5.33          Vlan2
171.67.220.0/25      172.20.4.161         Vlan2
171.67.220.128/26    172.20.4.161         Vlan2
171.67.221.0/27      172.20.4.161         Vlan2
171.67.221.32/28     172.20.4.161         Vlan2
171.67.221.64/26     172.20.4.161         Vlan2
171.67.221.128/26    172.20.4.161         Vlan2
171.67.222.0/26      172.20.4.226         Vlan2
171.67.222.64/27     172.20.4.225         Vlan2
171.67.222.128/27    172.20.4.225         Vlan2
171.67.222.192/27    172.20.4.225         Vlan2
171.67.222.224/27    172.20.4.225         Vlan2
171.67.223.0/27      172.20.4.225         Vlan2
171.67.223.32/27     172.20.4.225         Vlan2
171.67.223.64/26     172.20.4.225         Vlan2
171.67.223.128/26    172.20.4.225         Vlan2
171.67.223.192/26    172.20.4.225         Vlan2
171.67.224.0/28      172.20.4.193         Vlan2
171.67.224.16/30     172.20.4.193         Vlan2
171.67.224.32/27     172.20.4.193         Vlan2
171.67.224.64/26     172.20.4.193         Vlan2
171.67.224.128/25    172.20.4.193         Vlan2
171.67.225.0/26      172.20.4.193         Vlan2
171.67.225.64/26     172.20.4.193         Vlan2
171.67.225.128/26    172.20.4.193         Vlan2
171.67.225.192/26    172.20.4.193         Vlan2
171.67.226.0/26      172.20.4.161         Vlan2
171.67.226.64/28     172.20.4.161         Vlan2
171.67.226.80/28     172.20.4.161         Vlan2
171.67.226.96/27     172.20.4.161         Vlan2
171.67.226.128/28    172.20.4.161         Vlan2
171.67.226.144/28    172.20.4.161         Vlan2
171.67.226.160/27    172.20.4.161         Vlan2
171.67.226.192/28    172.20.4.161         Vlan2
171.67.227.0/25      172.20.4.161         Vlan2
171.67.227.128/25    172.20.4.161         Vlan2
171.67.228.0/25      172.20.4.225         Vlan2
171.67.228.128/26    172.20.4.225         Vlan2
171.67.228.192/26    172.20.4.225         Vlan2
171.67.229.0/26      172.20.4.225         Vlan2
171.67.229.64/27     172.20.4.225         Vlan2
171.67.229.96/28     172.20.4.225         Vlan2
171.67.229.112/28    172.20.4.225         Vlan2
171.67.229.128/27    172.20.4.225         Vlan2
171.67.229.192/27    172.20.4.225         Vlan2
171.67.229.224/27    172.20.4.225         Vlan2
171.67.230.0/26      172.20.4.65          Vlan2
171.67.230.64/26     172.20.4.65          Vlan2
171.67.230.128/26    172.20.4.65          Vlan2
171.67.230.192/28    172.20.4.65          Vlan2
171.67.230.224/27    172.20.4.65          Vlan2
171.67.231.0/26      172.20.4.65          Vlan2
171.67.231.64/26     172.20.4.65          Vlan2
171.67.231.128/25    172.20.4.129         Vlan2
171.67.232.0/25      172.20.4.161         Vlan2
171.67.232.192/26    172.20.4.161         Vlan2
171.67.233.0/26      172.20.4.2           Vlan2
171.67.234.0/24      172.20.4.129         Vlan2
171.67.234.0/25      172.20.4.129         Vlan2
171.67.234.128/26    172.20.4.129         Vlan2
171.67.248.0/27      172.20.5.225         Vlan2
171.67.248.32/27     172.20.5.225         Vlan2
171.67.248.64/27     172.20.5.225         Vlan2
171.67.248.96/27     172.20.5.225         Vlan2
171.67.248.128/27    172.20.5.225         Vlan2
171.67.248.192/29    172.20.5.225         Vlan2
171.67.248.224/27    172.20.5.225         Vlan2
171.67.249.0/26      172.20.5.225         Vlan2
171.67.249.128/26    172.20.5.225         Vlan2
171.67.250.0/25      172.20.5.225         Vlan2
171.67.250.128/25    172.20.5.225         Vlan2
171.67.255.104/29    172.20.4.2           Vlan2
171.67.255.106/32    172.20.4.2           Vlan2
171.67.255.107/32    172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
171.67.255.124/32    receive              Loopback7
172.16.0.0/12        attached             Null0
172.16.64.0/18       172.20.4.65          Vlan2
172.16.128.0/18      172.20.4.65          Vlan2
172.18.8.0/21        172.20.4.12          Vlan2
172.19.0.0/19        172.20.2.129         Vlan22
172.19.32.0/21       172.20.2.129         Vlan22
172.19.40.0/21       172.20.2.17          Vlan22
172.19.60.0/22       172.20.2.129         Vlan22
172.19.64.0/19       172.20.2.17          Vlan22
172.19.78.0/23       172.20.2.129         Vlan22
172.19.96.0/22       172.20.2.17          Vlan22
172.19.118.0/24      172.20.2.129         Vlan22
172.19.124.0/24      172.20.2.129         Vlan22
172.19.125.0/24      172.20.2.129         Vlan22
172.19.128.0/20      172.20.2.129         Vlan22
172.19.140.0/23      172.20.2.129         Vlan22
172.19.142.0/23      172.20.2.129         Vlan22
172.19.144.0/23      172.20.2.129         Vlan22
172.19.146.0/23      172.20.2.129         Vlan22
172.19.150.0/23      172.20.2.129         Vlan22
172.19.152.0/23      172.20.2.129         Vlan22
172.19.154.0/23      172.20.2.17          Vlan22
172.19.156.0/23      172.20.2.17          Vlan22
172.19.158.0/23      172.20.2.17          Vlan22
172.19.160.0/23      172.20.2.17          Vlan22
172.19.162.0/23      172.20.2.17          Vlan22
172.19.248.0/25      172.20.2.129         Vlan22
172.19.248.128/25    172.20.2.17          Vlan22
172.19.254.0/24      172.20.2.17          Vlan22
172.20.0.2/32        172.20.2.17          Vlan22
172.20.0.3/32        172.20.2.18          Vlan22
172.20.0.4/32        172.20.4.65          Vlan2
172.20.0.5/32        172.20.4.66          Vlan2
172.20.0.6/32        172.20.4.97          Vlan2
172.20.0.7/32        172.20.4.98          Vlan2
172.20.0.8/32        172.20.4.129         Vlan2
172.20.0.9/32        172.20.4.130         Vlan2
172.20.0.10/32       172.20.4.161         Vlan2
172.20.0.11/32       172.20.4.162         Vlan2
172.20.0.12/32       172.20.4.193         Vlan2
172.20.0.13/32       172.20.4.194         Vlan2
172.20.0.14/32       172.20.4.225         Vlan2
172.20.0.15/32       172.20.4.226         Vlan2
172.20.0.16/32       172.20.2.129         Vlan22
172.20.0.17/32       172.20.2.130         Vlan22
172.20.0.18/32       172.20.5.33          Vlan2
172.20.0.19/32       172.20.5.34          Vlan2
172.20.0.24/32       172.20.4.24          Vlan2
172.20.0.26/32       172.20.4.26          Vlan2
172.20.0.27/32       172.20.4.27          Vlan2
172.20.0.28/32       172.20.4.28          Vlan2
172.20.0.29/32       171.64.1.39          Vlan64
172.20.0.30/32       172.20.4.30          Vlan2
172.20.0.33/32       172.20.2.17          Vlan22
172.20.0.34/32       172.20.2.18          Vlan22
172.20.0.35/32       172.20.2.17          Vlan22
172.20.0.43/32       172.20.2.27          Vlan22
172.20.0.65/32       172.20.4.65          Vlan2
172.20.0.66/32       172.20.4.66          Vlan2
172.20.0.67/32       172.20.4.65          Vlan2
172.20.0.75/32       172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
172.20.0.97/32       172.20.4.97          Vlan2
172.20.0.98/32       172.20.4.98          Vlan2
172.20.0.99/32       172.20.4.98          Vlan2
172.20.0.129/32      172.20.4.129         Vlan2
172.20.0.130/32      172.20.4.130         Vlan2
172.20.0.131/32      172.20.4.129         Vlan2
172.20.0.161/32      172.20.4.161         Vlan2
172.20.0.162/32      172.20.4.162         Vlan2
172.20.0.163/32      172.20.4.161         Vlan2
172.20.0.171/32      172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
172.20.0.193/32      172.20.4.193         Vlan2
172.20.0.194/32      172.20.4.194         Vlan2
172.20.0.195/32      172.20.4.193         Vlan2
172.20.0.196/32      172.20.4.193         Vlan2
172.20.0.203/32      172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
172.20.0.225/32      172.20.4.225         Vlan2
172.20.0.226/32      172.20.4.226         Vlan2
172.20.0.227/32      172.20.4.225         Vlan2
172.20.0.235/32      172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
172.20.1.1/32        172.20.2.129         Vlan22
172.20.1.2/32        172.20.2.130         Vlan22
172.20.1.3/32        172.20.2.129         Vlan22
172.20.1.11/32       172.20.2.139         Vlan22
172.20.1.33/32       172.20.5.33          Vlan2
172.20.1.34/32       172.20.5.34          Vlan2
172.20.1.35/32       172.20.5.33          Vlan2
172.20.1.38/32       172.20.5.33          Vlan2
172.20.1.60/32       172.20.5.33          Vlan2
172.20.1.225/32      172.20.5.225         Vlan2
172.20.1.226/32      172.20.5.226         Vlan2
172.20.1.227/32      172.20.5.225         Vlan2
172.20.1.235/32      172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
172.20.2.0/24        attached             Vlan22
172.20.2.0/32        receive              Vlan22
172.20.2.1/32        receive              Vlan22
172.20.2.12/32       attached             Vlan22
172.20.2.13/32       attached             Vlan22
172.20.2.14/32       attached             Vlan22
172.20.2.17/32       attached             Vlan22
172.20.2.18/32       attached             Vlan22
172.20.2.27/32       attached             Vlan22
172.20.2.129/32      attached             Vlan22
172.20.2.130/32      attached             Vlan22
172.20.2.139/32      attached             Vlan22
172.20.2.255/32      receive              Vlan22
172.20.3.0/24        172.20.10.3          Vlan11
172.20.4.0/23        attached             Vlan2
172.20.4.0/32        receive              Vlan2
172.20.4.1/32        receive              Vlan2
172.20.4.2/32        attached             Vlan2
172.20.4.3/32        attached             Vlan2
172.20.4.11/32       attached             Vlan2
172.20.4.12/32       attached             Vlan2
172.20.4.23/32       attached             Vlan2
172.20.4.24/32       attached             Vlan2
172.20.4.26/32       attached             Vlan2
172.20.4.27/32       attached             Vlan2
172.20.4.28/32       attached             Vlan2
172.20.4.29/32       attached             Vlan2
172.20.4.30/32       attached             Vlan2
172.20.4.65/32       attached             Vlan2
172.20.4.66/32       attached             Vlan2
172.20.4.97/32       attached             Vlan2
172.20.4.98/32       attached             Vlan2
172.20.4.129/32      attached             Vlan2
172.20.4.130/32      attached             Vlan2
172.20.4.161/32      attached             Vlan2
172.20.4.162/32      attached             Vlan2
172.20.4.193/32      attached             Vlan2
172.20.4.194/32      attached             Vlan2
172.20.4.225/32      attached             Vlan2
172.20.4.226/32      attached             Vlan2
172.20.5.33/32       attached             Vlan2
172.20.5.34/32       attached             Vlan2
172.20.5.225/32      attached             Vlan2
172.20.5.226/32      attached             Vlan2
172.20.5.229/32      attached             Vlan2
172.20.5.255/32      receive              Vlan2
