Protocol  Address          Age (min)  Hardware Addr   Type   Interface
Internet  172.19.144.19         100   0024.f9be.d3c0  ARPA   Vlan508
Internet  172.19.152.27           0   0021.d848.669a  ARPA   Vlan516
Internet  172.19.150.21           0   0022.9090.efdc  ARPA   Vlan514
Internet  172.19.140.15         173   001b.d46b.2667  ARPA   Vlan504
Internet  172.19.146.16           0   Incomplete      ARPA   
Internet  172.19.150.20           0   0022.9091.2446  ARPA   Vlan514
Internet  172.19.142.12         117   000b.8540.cc4b  ARPA   Vlan506
Internet  172.19.144.18          95   0025.4654.ecc0  ARPA   Vlan508
Internet  172.19.140.14         173   001b.d46b.2667  ARPA   Vlan504
Internet  172.20.4.129            7   00d0.055d.2400  ARPA   TenGigabitEthernet3/1.2
Internet  172.19.144.17         159   0025.4632.a940  ARPA   Vlan508
Internet  172.19.150.23           0   0022.9090.ef95  ARPA   Vlan514
Internet  172.19.142.15         133   001f.9e9b.92eb  ARPA   Vlan506
Internet  172.19.140.13         173   0021.d81e.81cb  ARPA   Vlan504
Internet  172.19.152.25           0   0023.33bb.fc42  ARPA   Vlan516
Internet  172.19.144.16         155   001f.9dfb.3e40  ARPA   Vlan508
Internet  172.19.150.22           0   0022.9090.ef99  ARPA   Vlan514
Internet  172.19.142.14         132   001f.9e9b.92eb  ARPA   Vlan506
Internet  172.19.152.24           0   001b.0cfb.ed1c  ARPA   Vlan516
Internet  172.19.146.18           0   001b.d46b.20c7  ARPA   Vlan510
Internet  172.19.140.12         162   0021.d81e.81cb  ARPA   Vlan504
Internet  172.19.61.194         214   0018.741c.a180  ARPA   Vlan489
Internet  172.19.150.105          0   0022.9090.efae  ARPA   Vlan514
Internet  172.19.142.113          0   001e.be27.7e5a  ARPA   Vlan506
Internet  172.19.144.111          0   0023.33f6.d0bc  ARPA   Vlan508
Internet  172.19.152.103          0   0022.55a0.0d58  ARPA   Vlan516
Internet  172.19.125.130          0   c89c.1d0d.9ef6  ARPA   Vlan502
Internet  172.19.140.115        237   0022.0d3b.6440  ARPA   Vlan504
Internet  10.31.97.53             6   6033.4b2c.ef90  ARPA   Vlan506
Internet  172.19.61.195           -   0018.742f.a3c0  ARPA   Vlan489
Internet  172.19.142.112        198   0022.0d3b.4ec0  ARPA   Vlan506
Internet  172.19.124.130        173   0011.5c98.cfe8  ARPA   Vlan500
Internet  172.19.144.110          0   0022.901b.3e92  ARPA   Vlan508
Internet  172.19.152.102          0   0021.d837.a89c  ARPA   Vlan516
Internet  172.19.140.114          0   001e.be27.7e18  ARPA   Vlan504
Internet  172.19.146.108        179   0026.5195.17c0  ARPA   Vlan510
Internet  172.19.125.131          0   1cdf.0f94.9524  ARPA   Vlan502
Internet  10.31.96.55            10   d830.624e.f83b  ARPA   Vlan506
Internet  172.19.124.129          0   0021.d848.6668  ARPA   Vlan500
Internet  172.19.142.115          0   001e.be27.3d12  ARPA   Vlan506
Internet  172.19.144.109          0   0022.901a.af3a  ARPA   Vlan508
Internet  172.19.248.5          178   0025.b4cc.8b00  ARPA   Vlan548
Internet  172.19.140.113          0   001e.be27.3ab4  ARPA   Vlan504
Internet  172.19.152.101          0   001f.9e8f.ee58  ARPA   Vlan516
Internet  172.19.125.128          0   c89c.1d0d.9fb1  ARPA   Vlan502
Internet  172.19.62.195           -   0018.742f.a3c0  ARPA   Vlan344
Internet  172.19.150.106          0   0022.9090.e457  ARPA   Vlan514
Internet  172.19.152.100          0   0021.d837.bbc0  ARPA   Vlan516
Internet  172.19.145.109        203   0025.465c.b6c0  ARPA   Vlan508
Internet  172.19.124.128          0   0023.33bb.fc8c  ARPA   Vlan500
Internet  172.19.142.114          0   001e.be27.3e02  ARPA   Vlan506
Internet  172.19.144.108          0   0023.33f6.d006  ARPA   Vlan508
Internet  172.19.146.110          0   0022.bd18.7de7  ARPA   Vlan510
Internet  172.19.62.194         195   0018.741c.a180  ARPA   Vlan344
Internet  172.19.125.129          0   e05f.b985.a3f1  ARPA   Vlan502
Internet  172.19.140.112          0   001e.be27.3dc4  ARPA   Vlan504
Internet  10.31.206.159         176   0025.bc77.1d7c  ARPA   Vlan514
Internet  172.19.145.106          0   503d.e593.46b5  ARPA   Vlan508
Internet  172.19.144.107          0   0022.901a.af00  ARPA   Vlan508
Internet  172.19.142.117          0   001e.be27.7db4  ARPA   Vlan506
Internet  10.31.80.1            163   0000.0c07.ac0a  ARPA   Vlan504
Internet  172.19.124.135          0   001d.a1cc.16ae  ARPA   Vlan500
Internet  172.19.146.105        172   0026.513d.cec0  ARPA   Vlan510
Internet  172.19.125.134          0   c89c.1d0d.9fc5  ARPA   Vlan502
Internet  172.19.140.119         50   0022.0d3b.5bc0  ARPA   Vlan504
Internet  172.19.248.3            -   0018.742f.a3c0  ARPA   Vlan548
Internet  172.19.150.108          0   0022.9090.de4d  ARPA   Vlan514
Internet  10.31.48.96             8   0023.68bc.7ac8  ARPA   Vlan502
Internet  172.19.124.134          0   001d.a1cc.1558  ARPA   Vlan500
Internet  172.19.142.116          0   001e.be27.802e  ARPA   Vlan506
Internet  172.19.144.106          0   0023.33f6.cfec  ARPA   Vlan508
Internet  172.19.146.104        172   0026.513d.c740  ARPA   Vlan510
Internet  172.19.248.2           22   0018.741c.a180  ARPA   Vlan548
Internet  172.19.125.135          0   e05f.b95f.98c9  ARPA   Vlan502
Internet  172.19.140.118         50   0022.0d3b.58c0  ARPA   Vlan504
Internet  172.19.62.196         195   000b.45b0.eafc  ARPA   Vlan344
Internet  10.31.144.195          66   0013.027e.7938  ARPA   Vlan508
Internet  172.19.3.250          101   0023.7d86.2d96  ARPA   Vlan392
Internet  172.19.152.97           0   0021.d837.b8d0  ARPA   Vlan516
Internet  172.19.145.104          0   6400.f15e.6cfa  ARPA   Vlan508
Internet  172.19.248.1          173   0000.0c07.ac0a  ARPA   Vlan548
Internet  172.19.142.119          0   001e.be27.79de  ARPA   Vlan506
Internet  172.19.144.105          0   0022.901a.a590  ARPA   Vlan508
Internet  172.19.124.133          0   0007.0e56.b28a  ARPA   Vlan500
Internet  10.31.80.3              -   0018.742f.a3c0  ARPA   Vlan504
Internet  172.19.146.107        172   0026.521e.69c0  ARPA   Vlan510
Internet  172.19.125.132          0   c471.fe6d.a2b7  ARPA   Vlan502
Internet  172.19.140.117        115   0022.0cc3.bac0  ARPA   Vlan504
Internet  10.31.96.50            18   442a.60dc.dbe8  ARPA   Vlan506
Internet  172.19.144.104          0   0022.901a.edb4  ARPA   Vlan508
Internet  172.19.124.132          0   001d.a1cc.1532  ARPA   Vlan500
Internet  10.31.80.2              0   0018.741c.a180  ARPA   Vlan504
Internet  172.19.142.118          0   001e.be27.3e32  ARPA   Vlan506
Internet  172.19.152.96           0   0021.d837.bb4a  ARPA   Vlan516
Internet  172.19.146.106        172   0026.513d.e2c0  ARPA   Vlan510
Internet  172.19.125.133          0   c89c.1d0d.8da7  ARPA   Vlan502
Internet  172.19.140.116        238   0022.0cbe.1240  ARPA   Vlan504
Internet  172.19.150.97           0   Incomplete      ARPA   
Internet  172.19.145.102          0   e05f.b9d7.09d1  ARPA   Vlan508
Internet  172.19.144.103          0   0023.33f6.d032  ARPA   Vlan508
Internet  172.19.124.139          0   0023.33bb.fb98  ARPA   Vlan500
Internet  172.19.142.121         68   0022.0cbc.1e40  ARPA   Vlan506
Internet  172.19.125.138          0   c89c.1d1a.f613  ARPA   Vlan502
Internet  172.19.146.101        172   0026.521e.5c40  ARPA   Vlan510
Internet  172.19.152.111        221   0022.0d3b.5740  ARPA   Vlan516
Internet  172.19.248.15         177   0026.0bf1.d6eb  ARPA   Vlan548
Internet  172.19.140.123        186   0022.0c63.c7c0  ARPA   Vlan504
Internet  10.31.240.172          24   b8ff.616b.964d  ARPA   Vlan516
Internet  172.19.145.103          0   6400.f108.85e1  ARPA   Vlan508
Internet  172.19.142.120          0   001e.be27.7b20  ARPA   Vlan506
Internet  172.19.124.138          0   0007.0e56.c63e  ARPA   Vlan500
Internet  172.19.152.110        178   0022.0c63.e1c0  ARPA   Vlan516
Internet  172.19.146.100        139   0024.c31e.f440  ARPA   Vlan510
Internet  172.19.125.139          0   c89c.1d1a.efee  ARPA   Vlan502
Internet  172.19.140.122          0   0022.0d3b.55c0  ARPA   Vlan504
Internet  172.19.248.14         172   0026.0bf1.d6eb  ARPA   Vlan548
Internet  10.31.96.63             0   7c6d.6272.1ab1  ARPA   Vlan506
Internet  172.19.145.100          0   c89c.1d6e.85af  ARPA   Vlan508
Internet  172.19.142.123          0   001f.ca26.fc3c  ARPA   Vlan506
Internet  172.19.124.137          0   0007.0e56.b7f4  ARPA   Vlan500
Internet  172.19.248.13         177   0023.eb01.cc0b  ARPA   Vlan548
Internet  172.19.146.103        172   0026.521e.5bc0  ARPA   Vlan510
Internet  172.19.152.109        178   0026.52a4.dec0  ARPA   Vlan516
Internet  172.19.125.136          0   1cdf.0f95.77b9  ARPA   Vlan502
Internet  172.19.140.121        155   0022.0d3b.6040  ARPA   Vlan504
Internet  172.19.145.101          0   6400.f128.03b7  ARPA   Vlan508
Internet  172.19.144.100          0   0022.901a.b058  ARPA   Vlan508
Internet  172.19.142.122          0   001f.ca28.641c  ARPA   Vlan506
Internet  172.19.124.136          0   0007.0e56.b3e2  ARPA   Vlan500
Internet  172.19.152.108        178   0022.0d3b.53c0  ARPA   Vlan516
Internet  172.19.146.102        172   0026.521e.68c0  ARPA   Vlan510
Internet  172.19.125.137          0   1cdf.0f95.7811  ARPA   Vlan502
Internet  172.19.140.120         50   0022.0d3b.6ac0  ARPA   Vlan504
Internet  172.19.248.12         177   0023.eb01.cc0b  ARPA   Vlan548
Internet  10.31.96.57             7   d49a.2060.d1a2  ARPA   Vlan506
Internet  172.19.145.98           0   c89c.1df4.75aa  ARPA   Vlan508
Internet  172.19.150.101          0   0022.9090.e8ff  ARPA   Vlan514
Internet  172.19.124.143          0   0019.3076.7a8e  ARPA   Vlan500
Internet  172.19.142.125          0   001f.ca28.06ae  ARPA   Vlan506
Internet  172.19.144.99           0   0022.901a.eb50  ARPA   Vlan508
Internet  172.19.152.107        206   0022.0c63.d2c0  ARPA   Vlan516
Internet  172.19.140.127          0   001d.e556.dce2  ARPA   Vlan504
Internet  172.19.146.97         148   0018.19e9.ea40  ARPA   Vlan510
Internet  172.19.125.142          0   001a.6d3e.17bc  ARPA   Vlan502
Internet  172.19.145.99           0   6400.f108.893b  ARPA   Vlan508
Internet  172.19.124.142          0   0019.3076.7a62  ARPA   Vlan500
Internet  172.19.142.124          0   001f.ca26.fc38  ARPA   Vlan506
Internet  172.19.146.96           0   0022.9090.babf  ARPA   Vlan510
Internet  172.19.152.106        206   0022.0cc3.ed40  ARPA   Vlan516
Internet  172.19.140.126          0   001f.ca28.6264  ARPA   Vlan504
Internet  172.19.248.10         177   0026.0bf1.d3eb  ARPA   Vlan548
Internet  10.31.240.171           5   1093.e939.23f1  ARPA   Vlan516
Internet  172.19.145.96           0   6400.f108.85ec  ARPA   Vlan508
Internet  172.19.150.103          0   0022.9090.ef9d  ARPA   Vlan514
Internet  172.19.124.141         80   001a.e373.46c0  ARPA   Vlan500
Internet  172.19.142.127          0   001f.ca26.fc92  ARPA   Vlan506
Internet  172.19.144.97           0   0022.901a.a764  ARPA   Vlan508
Internet  172.19.125.140          0   001a.6d3e.1a86  ARPA   Vlan502
Internet  172.19.152.105        206   0022.0d3b.6140  ARPA   Vlan516
Internet  172.19.140.125          0   001f.ca26.fa5a  ARPA   Vlan504
Internet  10.31.96.58            18   d830.624d.33f0  ARPA   Vlan506
Internet  172.19.145.97           0   1cdf.0f95.b544  ARPA   Vlan508
Internet  172.19.124.140          0   0014.a9c3.702d  ARPA   Vlan500
Internet  172.19.150.102          0   0022.9090.efd1  ARPA   Vlan514
Internet  172.19.144.96           0   0023.33f6.d052  ARPA   Vlan508
Internet  172.19.142.126          0   001f.ca28.6300  ARPA   Vlan506
Internet  172.19.125.141          0   001a.6d3e.1aaa  ARPA   Vlan502
Internet  172.19.152.104          0   0021.d847.4334  ARPA   Vlan516
Internet  172.19.146.98           0   0022.9090.b9c2  ARPA   Vlan510
Internet  172.19.140.124         49   0022.0cbe.11c0  ARPA   Vlan504
Internet  172.19.248.23         177   0026.0bf1.d4eb  ARPA   Vlan548
Internet  172.19.144.127          0   0022.901a.af40  ARPA   Vlan508
Internet  172.19.150.121          0   0022.9090.f0bd  ARPA   Vlan514
Internet  172.19.142.97           0   001e.be27.7eb2  ARPA   Vlan506
Internet  172.19.124.147          0   001b.0cfc.20d2  ARPA   Vlan500
Internet  172.19.146.125          0   0022.bd18.9c54  ARPA   Vlan510
Internet  172.19.152.119          0   0014.a824.972c  ARPA   Vlan516
Internet  172.19.140.99           0   001d.e556.db26  ARPA   Vlan504
Internet  10.31.111.43          198   0025.003e.9599  ARPA   Vlan506
Internet  172.19.150.120          0   0022.9090.efd3  ARPA   Vlan514
Internet  172.19.145.127          0   503d.e546.dca2  ARPA   Vlan508
Internet  172.19.144.126          0   0023.33f6.cf5a  ARPA   Vlan508
Internet  172.19.142.96           0   001a.a233.5866  ARPA   Vlan506
Internet  172.19.124.146         58   001b.0d57.8e40  ARPA   Vlan500
Internet  172.19.152.118          0   0014.6ab1.757a  ARPA   Vlan516
Internet  172.19.146.124          0   0022.bd18.9c86  ARPA   Vlan510
Internet  172.19.140.98           0   001e.7abe.dc48  ARPA   Vlan504
Internet  172.19.248.22         167   0026.0bf1.d4eb  ARPA   Vlan548
Internet  10.31.112.55          133   040c.cedc.4b1a  ARPA   Vlan506
Internet  10.31.7.64              0   0023.68bc.6eed  ARPA   Vlan500
Internet  172.19.145.124          0   503d.e546.dcaf  ARPA   Vlan508
Internet  172.19.125.144          0   0014.a824.974b  ARPA   Vlan502
Internet  172.19.144.125          0   0022.901a.af4a  ARPA   Vlan508
Internet  172.19.142.99           0   001e.be27.3cae  ARPA   Vlan506
Internet  172.19.150.123        173   0025.4632.abc0  ARPA   Vlan514
Internet  172.19.248.21         176   0023.eb01.cdeb  ARPA   Vlan548
Internet  172.19.152.117          0   0014.6ab1.7576  ARPA   Vlan516
Internet  172.19.146.127          0   0014.a9c3.70ff  ARPA   Vlan510
Internet  172.19.140.97           0   001d.e556.d308  ARPA   Vlan504
Internet  10.31.108.42          168   0025.0047.2b48  ARPA   Vlan506
Internet  172.19.150.122          0   0022.901c.1450  ARPA   Vlan514
Internet  172.19.145.125          0   6400.f108.8504  ARPA   Vlan508
Internet  172.19.144.124          0   0022.901a.edd0  ARPA   Vlan508
Internet  172.19.124.144          0   0023.33bb.fb88  ARPA   Vlan500
Internet  172.19.142.98           0   001e.be27.3ce0  ARPA   Vlan506
Internet  172.19.152.116          0   0021.d847.3986  ARPA   Vlan516
Internet  172.19.146.126          0   0022.bd18.9cc0  ARPA   Vlan510
Internet  172.19.140.96           0   001e.f7ee.52ac  ARPA   Vlan504
Internet  172.19.248.20         176   0023.eb01.cdeb  ARPA   Vlan548
Internet  172.19.124.151          0   Incomplete      ARPA   
Internet  172.19.145.122          0   6400.f108.84fb  ARPA   Vlan508
Internet  172.19.150.125        173   0025.4654.ff40  ARPA   Vlan514
Internet  172.19.142.101          0   001d.e556.dadc  ARPA   Vlan506
Internet  10.31.64.1            163   0000.0c07.ac0a  ARPA   Vlan504
Internet  172.19.144.123          0   0023.33f6.cf52  ARPA   Vlan508
Internet  172.19.248.19         177   0026.0bf1.d5cb  ARPA   Vlan548
Internet  172.19.152.115          0   0014.a824.975c  ARPA   Vlan516
Internet  172.19.140.103          0   001d.e556.dc04  ARPA   Vlan504
Internet  172.19.146.121          0   0022.bd18.9cbf  ARPA   Vlan510
Internet  10.31.112.48           28   0023.68bc.3281  ARPA   Vlan506
Internet  172.19.145.123          0   6400.f128.0053  ARPA   Vlan508
Internet  172.19.142.100          0   001e.be27.7fe6  ARPA   Vlan506
Internet  172.19.150.124         98   0022.0d3b.5840  ARPA   Vlan514
Internet  172.19.152.114          0   0014.6ab1.7570  ARPA   Vlan516
Internet  172.19.140.102          0   001d.e556.dcba  ARPA   Vlan504
Internet  172.19.146.120          0   0022.bd18.9ccc  ARPA   Vlan510
Internet  172.19.248.18         177   0026.0bf1.d5cb  ARPA   Vlan548
Internet  172.19.145.120          0   503d.e546.de1d  ARPA   Vlan508
Internet  172.19.144.121          0   0023.33f6.d042  ARPA   Vlan508
Internet  172.19.124.149          0   0021.d848.6680  ARPA   Vlan500
Internet  172.19.142.103          0   001d.e556.db36  ARPA   Vlan506
Internet  172.19.150.127        191   001f.2623.2540  ARPA   Vlan514
Internet  10.31.64.3              -   0018.742f.a3c0  ARPA   Vlan504
Internet  172.19.152.113          0   0014.6ab1.733e  ARPA   Vlan516
Internet  172.19.140.101          0   001e.7abe.dc12  ARPA   Vlan504
Internet  172.19.146.123          0   0022.bd18.9c51  ARPA   Vlan510
Internet  172.19.145.121          0   503d.e5d9.b5f7  ARPA   Vlan508
Internet  172.19.144.120          0   0022.901a.afe0  ARPA   Vlan508
Internet  172.19.150.126        179   0022.0cbc.21c0  ARPA   Vlan514
Internet  172.19.124.148          0   001b.0cfb.c012  ARPA   Vlan500
Internet  10.31.64.2              1   0018.741c.a180  ARPA   Vlan504
Internet  172.19.142.102          0   001d.e556.dcb6  ARPA   Vlan506
Internet  172.19.152.112          0   0014.6ab1.7575  ARPA   Vlan516
Internet  172.19.140.100          0   001d.e556.dbcc  ARPA   Vlan504
Internet  172.19.146.122          0   0022.bd18.9c88  ARPA   Vlan510
Internet  172.19.248.16         177   0023.eb01.cf0b  ARPA   Vlan548
Internet  172.19.145.118          0   6400.f128.035e  ARPA   Vlan508
Internet  172.19.150.113          0   0022.9090.ef7b  ARPA   Vlan514
Internet  172.19.144.119          0   0022.901a.af66  ARPA   Vlan508
Internet  172.19.142.105          0   001d.7096.0106  ARPA   Vlan506
Internet  172.19.146.117          0   0022.bd18.9cb5  ARPA   Vlan510
Internet  172.19.152.127          0   0014.6a9b.2df4  ARPA   Vlan516
Internet  172.19.140.107          0   001d.7096.01aa  ARPA   Vlan504
Internet  10.31.96.44             2   d830.624c.50a0  ARPA   Vlan506
Internet  172.19.145.119          0   6400.f128.0012  ARPA   Vlan508
Internet  172.19.142.104          0   001e.7abe.dd0a  ARPA   Vlan506
Internet  172.19.144.118          0   0023.33f6.d08a  ARPA   Vlan508
Internet  172.19.152.126          0   0021.d847.4930  ARPA   Vlan516
Internet  172.19.140.106          0   001d.7096.006a  ARPA   Vlan504
Internet  172.19.146.116          0   0022.bd18.8522  ARPA   Vlan510
Internet  10.31.96.47             3   041e.64ea.9774  ARPA   Vlan506
Internet  10.31.111.32          121   e0f8.4741.16d6  ARPA   Vlan506
Internet  172.19.145.116          0   6400.f128.0350  ARPA   Vlan508
Internet  172.19.150.115          0   d0d0.fd65.1b3f  ARPA   Vlan514
Internet  172.19.142.107         68   0022.0d3a.5740  ARPA   Vlan506
Internet  172.19.144.117          0   0022.901b.3e14  ARPA   Vlan508
Internet  172.19.248.29         177   0023.eb01.cd4b  ARPA   Vlan548
Internet  172.19.140.105          0   001e.7abe.dbee  ARPA   Vlan504
Internet  172.19.145.117          0   6400.f128.01e5  ARPA   Vlan508
Internet  172.19.152.124          0   0022.55a0.0cce  ARPA   Vlan516
Internet  172.19.142.106          0   001d.7095.fdae  ARPA   Vlan506
Internet  172.19.144.116          0   0023.33f6.cfe8  ARPA   Vlan508
Internet  172.19.140.104          0   001e.7abe.dcd6  ARPA   Vlan504
Internet  172.19.146.118          0   0022.bd18.9c9a  ARPA   Vlan510
Internet  172.19.248.28         177   0023.eb01.cd4b  ARPA   Vlan548
Internet  172.19.124.159          0   Incomplete      ARPA   
Internet  172.19.150.117          0   0022.9090.ef48  ARPA   Vlan514
Internet  172.19.146.113          0   0022.bd18.896d  ARPA   Vlan510
Internet  172.19.145.114          0   6400.f108.81f8  ARPA   Vlan508
Internet  172.19.142.109          0   001e.be27.7cf6  ARPA   Vlan506
Internet  172.19.144.115          0   0022.901a.affc  ARPA   Vlan508
Internet  172.19.248.27         177   0026.0bf1.d52b  ARPA   Vlan548
Internet  172.19.152.123          0   0022.55a0.0dd6  ARPA   Vlan516
Internet  172.19.140.111          0   001e.be27.6bac  ARPA   Vlan504
Internet  172.19.124.158          0   Incomplete      ARPA   
Internet  10.31.108.36            9   f81e.dfe7.52a0  ARPA   Vlan506
Internet  172.19.150.116          0   0022.9090.e8fd  ARPA   Vlan514
Internet  172.19.145.115          0   6400.f108.8775  ARPA   Vlan508
Internet  172.19.144.114          0   0022.901a.b0e2  ARPA   Vlan508
Internet  172.19.142.108          0   001e.be27.3d80  ARPA   Vlan506
Internet  172.19.152.122          0   0022.55a0.2b76  ARPA   Vlan516
Internet  172.19.140.110          0   001e.be27.3e00  ARPA   Vlan504
Internet  172.19.248.26         172   0026.0bf1.d52b  ARPA   Vlan548
Internet  172.19.124.157          0   Incomplete      ARPA   
Internet  10.31.96.43             1   d830.624d.361f  ARPA   Vlan506
Internet  172.19.145.112          0   c89c.1d46.983b  ARPA   Vlan508
Internet  172.19.144.113          0   0023.33f6.d03e  ARPA   Vlan508
Internet  172.19.142.111          0   001e.f7ed.f82c  ARPA   Vlan506
Internet  172.19.248.25         177   0023.eb01.cd0b  ARPA   Vlan548
Internet  172.19.146.115          0   0022.bd18.4482  ARPA   Vlan510
Internet  172.19.140.109          0   001e.be27.3a10  ARPA   Vlan504
Internet  10.31.96.42            13   041e.64f0.feef  ARPA   Vlan506
Internet  172.19.150.118          0   0022.9090.efba  ARPA   Vlan514
Internet  172.19.144.112          0   0022.901a.af1c  ARPA   Vlan508
Internet  172.19.142.110          0   001e.be27.394c  ARPA   Vlan506
Internet  172.19.146.114          0   0022.bd18.8a14  ARPA   Vlan510
Internet  172.19.152.120          0   0014.6ab1.7571  ARPA   Vlan516
Internet  172.19.140.108          0   001e.be27.6bb8  ARPA   Vlan504
Internet  172.19.248.24         176   0023.eb01.cd0b  ARPA   Vlan548
Internet  172.19.61.226         214   0018.741c.a180  ARPA   Vlan489
Internet  172.19.145.78           0   6400.f108.818c  ARPA   Vlan508
Internet  172.19.144.79           0   0022.9091.23d8  ARPA   Vlan508
Internet  172.19.142.81           0   001d.e556.d052  ARPA   Vlan506
Internet  172.19.146.77           0   0022.9090.a58c  ARPA   Vlan510
Internet  172.19.152.71           0   0022.9090.ee62  ARPA   Vlan516
Internet  172.19.140.83           0   001d.7096.01b8  ARPA   Vlan504
Internet  172.19.60.227           -   0018.742f.a3c0  ARPA   Vlan380
Internet  172.19.61.227           -   0018.742f.a3c0  ARPA   Vlan489
Internet  172.19.145.79           0   503d.e5d9.b852  ARPA   Vlan508
Internet  172.19.142.80           0   001e.7abe.dc3c  ARPA   Vlan506
Internet  172.19.144.78           0   0022.9091.2454  ARPA   Vlan508
Internet  172.19.60.226         173   0018.741c.a180  ARPA   Vlan380
Internet  172.19.146.76           0   0022.9090.a538  ARPA   Vlan510
Internet  172.19.140.82           0   001d.e556.dd98  ARPA   Vlan504
Internet  172.19.144.77           0   0022.9090.ba89  ARPA   Vlan508
Internet  172.19.145.76           0   6400.f108.95a7  ARPA   Vlan508
Internet  172.19.142.83           0   001f.ca28.6076  ARPA   Vlan506
Internet  172.19.63.226         173   0018.741c.a180  ARPA   Vlan911
Internet  172.19.152.69           0   0022.9090.eefa  ARPA   Vlan516
Internet  172.19.140.81           0   001d.e556.dc44  ARPA   Vlan504
Internet  172.19.62.227           -   0018.742f.a3c0  ARPA   Vlan332
Internet  172.19.124.160          0   Incomplete      ARPA   
Internet  172.19.142.82           0   001f.ca28.41c6  ARPA   Vlan506
Internet  172.19.144.76           0   0022.9091.240c  ARPA   Vlan508
Internet  172.19.62.226         173   0018.741c.a180  ARPA   Vlan332
Internet  172.19.146.78           0   0022.9090.a57d  ARPA   Vlan510
Internet  172.19.140.80           0   001d.e556.d8b0  ARPA   Vlan504
Internet  172.19.63.227           -   0018.742f.a3c0  ARPA   Vlan911
Internet  172.19.145.74           0   503d.e593.4407  ARPA   Vlan508
Internet  10.31.112.1           198   0000.0c07.ac0a  ARPA   Vlan506
Internet  172.19.142.85           0   001e.7abe.dc92  ARPA   Vlan506
Internet  172.19.144.75           0   0022.9091.2448  ARPA   Vlan508
Internet  172.19.152.67           0   0022.9090.ef97  ARPA   Vlan516
Internet  172.19.140.87           0   001f.ca28.53a8  ARPA   Vlan504
Internet  172.19.146.73           0   0022.9090.b62a  ARPA   Vlan510
Internet  172.19.63.228         172   000b.45b0.eafc  ARPA   Vlan911
Internet  172.19.150.76           0   Incomplete      ARPA   
Internet  172.19.145.75           0   6400.f128.04c1  ARPA   Vlan508
Internet  172.19.146.72           0   0022.9090.a4eb  ARPA   Vlan510
Internet  172.19.142.84           0   001d.e556.d93a  ARPA   Vlan506
Internet  172.19.144.74           0   0022.9091.244c  ARPA   Vlan508
Internet  172.19.140.86           0   001f.ca26.fc32  ARPA   Vlan504
Internet  172.19.152.66           0   0022.9090.ef76  ARPA   Vlan516
Internet  172.19.145.72           0   6400.f108.84fd  ARPA   Vlan508
Internet  172.19.142.87           0   001f.ca28.06bc  ARPA   Vlan506
Internet  10.31.112.3             -   0018.742f.a3c0  ARPA   Vlan506
Internet  172.19.144.73           0   0022.9091.23cd  ARPA   Vlan508
Internet  172.19.140.85           0   001f.ca28.41a8  ARPA   Vlan504
Internet  172.19.146.75           0   0022.9090.b14a  ARPA   Vlan510
Internet  172.19.150.78           0   Incomplete      ARPA   
Internet  172.19.145.73           0   6400.f128.033a  ARPA   Vlan508
Internet  10.31.112.2             0   0018.741c.a180  ARPA   Vlan506
Internet  172.19.142.86           0   001e.be27.7f2e  ARPA   Vlan506
Internet  172.19.144.72           0   0022.9091.2421  ARPA   Vlan508
Internet  172.19.146.74           0   0022.9090.a55e  ARPA   Vlan510
Internet  172.19.140.84           0   001f.ca28.431c  ARPA   Vlan504
Internet  172.19.152.64           0   0022.9090.ba02  ARPA   Vlan516
Internet  172.19.60.228         172   000b.45b0.eafc  ARPA   Vlan380
Internet  172.19.145.70           0   6400.f128.021d  ARPA   Vlan508
Internet  172.19.144.71           0   0022.9091.23c3  ARPA   Vlan508
Internet  172.19.142.89         175   aca0.1644.6640  ARPA   Vlan506
Internet  172.19.150.65           0   0022.9090.ef92  ARPA   Vlan514
Internet  172.19.146.69           0   0022.901a.ecca  ARPA   Vlan510
Internet  172.19.152.79           0   0021.d837.bb96  ARPA   Vlan516
Internet  172.19.140.91           0   001f.ca28.06ac  ARPA   Vlan504
Internet  10.31.15.115            4   d8a2.5e46.1e0e  ARPA   Vlan500
Internet  172.19.145.71           0   6400.f108.851a  ARPA   Vlan508
Internet  172.19.142.88          26   0018.b91f.c8c0  ARPA   Vlan506
Internet  172.19.150.64           0   0022.9090.efc4  ARPA   Vlan514
Internet  172.19.144.70           0   0022.9091.2427  ARPA   Vlan508
Internet  172.19.152.78          76   0026.52a5.0bc0  ARPA   Vlan516
Internet  172.19.140.90           0   001e.f7ed.ef76  ARPA   Vlan504
Internet  172.19.146.68         116   0024.137f.8940  ARPA   Vlan510
Internet  172.19.145.68           0   6400.f128.092e  ARPA   Vlan508
Internet  172.19.142.91           0   001e.be27.3c64  ARPA   Vlan506
Internet  172.19.150.67           0   0022.9090.f0af  ARPA   Vlan514
Internet  172.19.144.69           0   0022.9091.244b  ARPA   Vlan508
Internet  172.19.152.77          92   001a.e372.72c0  ARPA   Vlan516
Internet  172.19.140.89           0   001f.ca26.fdf0  ARPA   Vlan504
Internet  172.19.146.71           0   0022.9090.b0db  ARPA   Vlan510
Internet  172.19.124.168          0   Incomplete      ARPA   
Internet  172.19.145.69           0   c89c.1df4.6b55  ARPA   Vlan508
Internet  172.19.142.90         210   0022.0c63.c740  ARPA   Vlan506
